uniqueId,gebied,Deelgebied,DateTimeAmsterdam,PBmax,alfaB,Ek,Chlorofyl,Kd,conversionEtoC,PrimaireProductie_MgC_m2_dag,X,Y,Troebelheid,ChlorofylFluorescentie,Saliniteit,Temperatuur,knmiStations,parReflectionCorrection
1602050193_1_GRV_S,Grevelingen,oost,2020-10-07 07:38:33,2.04,0.012,173,1.2,0.8,5,34.61,65159,412065,0.07,0.09,31.44,14.13,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1602051270_1_GRV_S,Grevelingen,oost,2020-10-07 07:58:00,1.77,0.01,184,1.2,0.8,5,36.83,65159,412065,0.07,0.09,31.44,14.13,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1602052443_1_GRV_S,Grevelingen,oost,2020-10-07 08:16:03,2.81,0.016,171,1.5,0.8,5,58.71,65159,412065,0.07,0.09,31.44,14.13,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1604469598_1_GRV_S,Grevelingen,oost,2020-11-04 06:41:58,0.99,0.007,150,1,0.9,5,16.72,65252,412105,0.43,0.08,31.02,11.82,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1604470721_1_GRV_S,Grevelingen,oost,2020-11-04 07:00:41,0.98,0.008,122,1,0.9,5,18.41,65252,412105,0.43,0.08,31.02,11.82,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1604471844_1_GRV_S,Grevelingen,oost,2020-11-04 07:19:24,1.02,0.007,139,1,0.9,5,14.9,65252,412105,0.43,0.08,31.02,11.82,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1604472967_1_GRV_S,Grevelingen,oost,2020-11-04 07:38:07,1.29,0.008,164,1.1,0.9,5,21.67,64608,412212,0.42,0.01,31.01,11.78,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1604474764_1_GRV_S,Grevelingen,midden,2020-11-04 08:08:04,1.79,0.012,152,1.1,0.9,5,28.89,59456,414709,0.42,0.13,31.07,11.92,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1604476359_1_GRV_S,Grevelingen,midden,2020-11-04 08:34:39,1.69,0.009,183,1.1,0.9,5,27.18,57230,417411,0.46,0.04,31.02,11.98,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1604477482_1_GRV_S,Grevelingen,west,2020-11-04 08:53:22,3.32,0.012,267,1.2,0.9,5,36.38,53112,418461,0.49,0,31.05,11.68,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1604478605_1_GRV_S,Grevelingen,west,2020-11-04 09:12:05,1.72,0.009,188,1.1,0.9,5,26.01,48767,418162,0.71,0.11,31.63,11.85,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1604479727_1_GRV_S,Grevelingen,west,2020-11-04 09:30:47,2.43,0.011,231,1.1,0.9,5,25.17,48735,418215,0.71,0.08,31.63,11.86,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
