uniqueId,gebied,Deelgebied,DateTimeAmsterdam,PBmax,alfaB,Ek,Chlorofyl,Kd,conversionEtoC,PrimaireProductie_MgC_m2_dag,X,Y,Troebelheid,ChlorofylFluorescentie,Saliniteit,Temperatuur,knmiStations,parReflectionCorrection
1663144620_1_WS_S,Westerschelde,4,2022-09-14 10:19:00,15.29,0.034,448,2.9,2.4,5,59.69,58992,383615,13.56,2.3,23.15,20.63,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1663146007_1_WS_S,Westerschelde,5,2022-09-14 10:43:37,13.54,0.033,413,2.5,2.7,5,44.68,60647,380982,15.87,1.51,22.42,20.71,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1663147228_1_WS_S,Westerschelde,5,2022-09-14 11:02:28,12.72,0.031,416,2.4,2.6,5,42.04,60853,378560,15.26,1.28,21.56,20.76,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1663148103_1_WS_S,Westerschelde,5,2022-09-14 11:20:03,12.88,0.026,493,2.5,3,5,34.19,62423,376820,18.05,1.24,20.8,20.79,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1663152052_1_WS_S,Westerschelde,6,2022-09-14 12:27:22,11.41,0.024,483,2.2,5.8,5,12.9,72090,378406,41.97,1.05,16.35,21.49,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1663075533_1_WS_S,Westerschelde,1,2022-09-13 15:07:33,18.69,0.042,446,5.4,5.2,5,144.04,28363,381847,37.28,2.71,32,20.53,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1663076837_1_WS_S,Westerschelde,1,2022-09-13 15:29:17,20.44,0.042,484,5.3,5.2,5,139.04,28363,381847,37.28,2.71,32,20.53,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1663082544_1_WS_S,Westerschelde,3,2022-09-13 17:04:24,17.08,0.037,459,5.1,5.1,5,129.35,46404,374439,36.39,2.33,28.24,20.89,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1663083667_1_WS_S,Westerschelde,3,2022-09-13 17:23:07,16.26,0.039,420,5.1,2.1,5,299.01,47939,374435,11.09,1.51,27.99,20.9,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1663084838_1_WS_S,Westerschelde,3,2022-09-13 17:42:38,15.73,0.035,444,3.3,1.8,5,219.13,51532,375912,8.44,1.27,27.74,20.87,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1663085713_1_WS_S,Westerschelde,4,2022-09-13 18:00:13,15.19,0.033,460,3.6,2.8,5,153.99,55350,378718,16.58,1.73,27.3,20.81,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1663086838_1_WS_S,Westerschelde,4,2022-09-13 18:21:58,19.36,0.037,519,3.4,3.3,5,129.12,57961,383695,21.09,1.71,26.69,20.81,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1661840608_1_WS_S,Westerschelde,5,2022-08-30 08:09:58,15.71,0.033,470,3.5,1.7,5,401.55,59444,383793,7.12,1.48,25.01,21.79,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1661841854_1_WS_S,Westerschelde,5,2022-08-30 08:26:14,16.37,0.037,441,3.1,1.7,5,347.72,60514,381827,7.18,1.39,24.64,21.81,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1661842977_1_WS_S,Westerschelde,5,2022-08-30 08:44:57,14.5,0.034,429,3,1.8,5,314.69,60775,379116,8.03,1.36,23.51,21.89,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1661844100_1_WS_S,Westerschelde,5,2022-08-30 09:03:40,14.19,0.029,481,2.7,2,5,240.8,61864,377066,9.65,1.3,22.35,21.81,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1661845223_1_WS_S,Westerschelde,5,2022-08-30 09:22:23,15.21,0.03,504,2.6,1.8,5,245.19,63885,376341,8.48,1.16,21.32,21.84,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1661846346_1_WS_S,Westerschelde,5,2022-08-30 09:41:06,15.13,0.029,514,2.7,2,5,229.71,66183,376253,10.33,1.12,20.72,21.97,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1661848459_1_WS_S,Westerschelde,6,2022-08-30 10:16:19,15.11,0.028,533,2.7,4.3,5,101.36,71502,378346,29.75,0.96,17.87,22.32,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1661768089_1_WS_S,Westerschelde,NA,2022-08-29 11:56:49,21.91,0.037,592,6,NA,5,NA,NA,NA,NA,NA,NA,NA,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1661769212_1_WS_S,Westerschelde,NA,2022-08-29 12:15:32,20.67,0.038,547,6.7,NA,5,NA,NA,NA,NA,NA,NA,NA,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1661770335_1_WS_S,Westerschelde,NA,2022-08-29 12:34:15,20.73,0.038,545,6.4,NA,5,NA,NA,NA,NA,NA,NA,NA,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1661771458_1_WS_S,Westerschelde,NA,2022-08-29 12:52:58,21.65,0.038,568,5.9,NA,5,NA,NA,NA,NA,NA,NA,NA,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1661772581_1_WS_S,Westerschelde,NA,2022-08-29 13:11:41,21.4,0.039,549,5.8,NA,5,NA,NA,NA,NA,NA,NA,NA,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1661773704_1_WS_S,Westerschelde,1,2022-08-29 13:30:24,23.14,0.039,590,5.8,3.7,5,429,28680,381670,24.75,2.16,31.96,21.68,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1661775080_1_WS_S,Westerschelde,1,2022-08-29 13:59:20,23.02,0.037,626,6.3,3.7,5,454.85,28680,381670,24.75,2.16,31.96,21.68,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1661776309_1_WS_S,Westerschelde,1,2022-08-29 14:13:49,19.95,0.038,528,5.3,3.7,5,374.6,28680,381670,24.75,2.16,31.96,21.68,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1661777432_1_WS_S,Westerschelde,1,2022-08-29 14:32:32,19.98,0.037,534,5.3,3.7,5,371.46,28680,381670,24.75,2.16,31.96,21.68,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1661778212_1_WS_S,Westerschelde,1,2022-08-29 14:50:02,20.01,0.039,518,6.6,3.7,5,464.44,28680,381670,24.75,2.16,31.96,21.68,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1661779445_1_WS_S,Westerschelde,1,2022-08-29 15:06:05,19.99,0.044,456,7,3.7,5,515.29,28680,381670,24.75,2.16,31.96,21.68,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1661780568_1_WS_S,Westerschelde,1,2022-08-29 15:24:48,21.76,0.04,540,5.6,3.7,5,402.26,28680,381670,24.75,2.16,31.96,21.68,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1661781691_1_WS_S,Westerschelde,1,2022-08-29 15:43:31,21.76,0.039,551,5.6,2.2,5,707.57,33301,381865,11.35,1.79,31.75,21.77,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1661782514_1_WS_S,Westerschelde,3,2022-08-29 16:01:44,23.37,0.037,626,6.8,2.1,5,899.28,37821,379191,11.26,2.33,30.89,21.96,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1661783690_1_WS_S,Westerschelde,3,2022-08-29 16:16:50,24.87,0.038,658,7.1,2.1,5,905.7,40628,376362,10.77,2.51,29.01,22.21,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1661784866_1_WS_S,Westerschelde,3,2022-08-29 16:36:26,21.06,0.038,552,5.1,1.8,5,745.1,45718,374056,8.17,1.64,28.19,22.2,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1661785989_1_WS_S,Westerschelde,3,2022-08-29 16:55:09,22.13,0.037,600,4.9,2.1,5,605.92,50681,374871,10.87,1.87,27.4,22.09,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1661787112_1_WS_S,Westerschelde,4,2022-08-29 17:13:52,20.33,0.039,524,6,2.7,5,570.4,55040,378258,16.25,2.11,27.36,22.07,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1660640070_1_WS_S,Westerschelde,5,2022-08-16 10:36:30,14.3,0.037,390,4.2,2,5,371.91,60184,382378,9.65,1.52,24.19,22.83,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1660641192_1_WS_S,Westerschelde,5,2022-08-16 10:55:12,13.68,0.032,423,3.7,2,5,290.76,60858,378993,10.09,1.2,22.62,22.9,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1660642315_1_WS_S,Westerschelde,5,2022-08-16 11:13:55,13.81,0.035,391,3.4,1.8,5,298.62,62941,376585,8.45,1.2,21.32,22.96,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1660643438_1_WS_S,Westerschelde,5,2022-08-16 11:32:38,12.52,0.029,433,3.1,1.7,5,256.1,66257,376254,7.84,0.96,19.59,23.12,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1660644538_1_WS_S,Westerschelde,6,2022-08-16 11:50:58,12.44,0.032,391,2.7,2.1,5,180.04,69968,377524,10.72,0.91,18.94,23.24,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1660645770_1_WS_S,Westerschelde,7a,2022-08-16 12:11:30,12.46,0.029,425,2.6,3.1,5,113.96,73362,377215,19.44,0.88,16.46,23.44,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1660576960_1_WS_S,Westerschelde,1,2022-08-15 17:04:40,16.35,0.042,390,4.9,1.9,5,608.42,30918,382070,9.1,1.91,31.88,22.24,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1660578675_1_WS_S,Westerschelde,3,2022-08-15 17:33:15,16.36,0.043,382,5.4,1.9,5,666.88,38196,378867,9.17,1.98,30.81,22.65,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1660579798_1_WS_S,Westerschelde,3,2022-08-15 17:51:58,16.59,0.043,383,4.7,2.4,5,449.99,42347,376170,13.17,2.08,29.35,22.65,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1660581069_1_WS_S,Westerschelde,3,2022-08-15 18:13:09,16.32,0.039,419,4.9,2.5,5,410.17,46335,374445,14.58,1.81,28.65,22.65,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1660582192_1_WS_S,Westerschelde,3,2022-08-15 18:31:52,14.96,0.037,399,5.7,1.6,5,784.57,46303,374373,6.7,1.42,28.42,22.73,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1660583315_1_WS_S,Westerschelde,3,2022-08-15 18:50:35,14.84,0.037,398,3.9,1.3,5,627.7,49047,374221,4.51,1.56,27.91,22.82,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1660584438_1_WS_S,Westerschelde,4,2022-08-15 19:09:18,13.57,0.034,394,3.6,1.5,5,469.82,52982,376416,6.06,1.49,26.65,22.84,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1660585560_1_WS_S,Westerschelde,4,2022-08-15 19:28:00,12.37,0.032,386,3.6,2.5,5,284.87,55632,379704,13.85,1.85,26.15,22.86,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1660586683_1_WS_S,Westerschelde,4,2022-08-15 19:46:43,11.81,0.037,319,3.9,2.8,5,280.33,57401,383319,16.36,1.68,24.81,22.99,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1660587806_1_WS_S,Westerschelde,5,2022-08-15 20:05:26,12.04,0.032,370,3.9,1.4,5,528.2,59721,383831,5,1.31,25.48,22.89,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1660588929_1_WS_S,Westerschelde,5,2022-08-15 20:24:09,11.38,0.035,320,3.8,1.4,5,512.76,59721,383831,5,1.31,25.48,22.89,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1659595784_1_WS_S,Westerschelde,5,2022-08-04 08:31:44,15.55,0.036,429,4.5,1.5,5,678.44,59815,383052,6.07,1.88,22.97,22.08,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1659596907_1_WS_S,Westerschelde,5,2022-08-04 08:50:27,15.25,0.035,436,4.6,2.2,5,485.8,60694,379555,11.37,2.59,24.42,21.99,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1659598030_1_WS_S,Westerschelde,5,2022-08-04 09:09:10,14.14,0.032,445,3.9,1.8,5,444.72,62808,376671,8.71,1.9,22.81,22.13,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1659599266_1_WS_S,Westerschelde,5,2022-08-04 09:29:46,14.45,0.031,466,3.4,1.6,5,446.52,66852,376322,6.53,1.93,21.12,22.25,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1659600389_1_WS_S,Westerschelde,6,2022-08-04 09:48:29,12.69,0.029,443,2.9,2,5,281.97,70123,377662,9.65,1.36,19.47,22.46,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1659601512_1_WS_S,Westerschelde,7a,2022-08-04 10:07:12,11.19,0.027,413,2.7,1.8,5,252.87,73055,377642,8.58,1.11,18.2,22.56,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1659498336_1_WS_S,Westerschelde,1,2022-08-03 05:27:36,9.41,0.044,214,5.4,2.3,5,556.86,28470,381770,12.85,2.09,31.31,21.05,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1659500057_1_WS_S,Westerschelde,1,2022-08-03 05:56:17,14.18,0.038,373,7.7,5,5,449.76,36528,380882,35.75,3.02,31.23,21.09,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1659501357_1_WS_S,Westerschelde,3,2022-08-03 06:19:27,13.27,0.037,362,3.9,1.5,5,715.59,40659,376378,5.64,1.6,29.37,21.22,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1659503145_1_WS_S,Westerschelde,3,2022-08-03 06:47:45,14.53,0.037,393,4.5,2.1,5,590.98,47653,373910,11.06,1.78,27.46,21.5,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1659504267_1_WS_S,Westerschelde,3,2022-08-03 07:06:27,17.56,0.037,472,4.4,2.2,5,582.25,52231,375825,11.96,1.87,26.69,21.6,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1659505390_1_WS_S,Westerschelde,4,2022-08-03 07:25:10,16.27,0.036,451,4.5,2,5,676.28,55521,379606,9.6,1.76,26.19,21.63,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1658312922_1_WS_S,Westerschelde,5,2022-07-20 12:10:42,15.27,0.03,500,4.1,1.9,5,277.01,59849,383144,9.57,1.68,23.52,22.24,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1658314146_1_WS_S,Westerschelde,5,2022-07-20 12:31:06,15.52,0.034,455,3.6,1.8,5,269.63,60642,380596,8.36,1.45,21.55,22.41,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1658315269_1_WS_S,Westerschelde,5,2022-07-20 12:49:49,15.9,0.033,484,3.3,1.7,5,249.17,60920,378315,7.55,1.52,20.64,22.5,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1658316392_1_WS_S,Westerschelde,5,2022-07-20 13:08:32,14.43,0.029,501,3,1.8,5,197.87,62587,376723,8.68,1.33,20.05,22.56,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1658317515_1_WS_S,Westerschelde,5,2022-07-20 13:27:15,13.24,0.029,453,3,1.8,5,199.54,64930,376160,8.22,1.44,19.19,22.67,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1658318437_1_WS_S,Westerschelde,5,2022-07-20 13:45:37,11.12,0.025,453,2.6,1.9,5,152.87,67431,376279,9.12,0.98,17.93,22.76,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1658319473_1_WS_S,Westerschelde,6,2022-07-20 14:02:53,11.08,0.023,475,2.6,2.7,5,99.4,70215,377651,15.88,1.04,17.66,22.79,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1658320642_1_WS_S,Westerschelde,7a,2022-07-20 14:22:22,11.06,0.024,456,2.1,2.5,5,77.61,73125,377606,14.44,0.89,14.93,23.13,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1658204167_1_WS_S,Westerschelde,1,2022-07-19 05:58:07,8.39,0.041,204,6.6,3.1,5,498.15,28295,381902,18.96,2.39,31.02,21.14,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1658205290_1_WS_S,Westerschelde,1,2022-07-19 06:16:50,8.99,0.037,241,5.9,2.3,5,595.42,31978,382454,12.41,2.25,30.8,21.18,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
