uniqueId,gebied,Deelgebied,DateTimeAmsterdam,PBmax,alfaB,Ek,Chlorofyl,Kd,conversionEtoC,PrimaireProductie_MgC_m2_dag,X,Y,Troebelheid,ChlorofylFluorescentie,Saliniteit,Temperatuur,knmiStations,parReflectionCorrection
1619680890_1_WS_S,Westerschelde,4,2021-04-29 09:03:30,7.63,0.037,207,12.7,2.9,5,534.06,59374,384221,17.96,2.41,19.07,10.43,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1619682033_1_WS_S,Westerschelde,5,2021-04-29 09:22:33,8.36,0.039,214,13,4.1,5,425.3,61109,382168,27.95,2.08,17.44,10.56,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1619683247_1_WS_S,Westerschelde,5,2021-04-29 09:42:47,8.89,0.037,240,12.1,3.3,5,489.29,63306,379670,21.3,1.68,16.36,10.68,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1619684390_1_WS_S,Westerschelde,5,2021-04-29 10:01:50,9.35,0.041,229,11.1,3.2,5,494.37,65282,377296,19.76,1.17,15.15,10.8,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1619685533_1_WS_S,Westerschelde,5,2021-04-29 10:20:53,9.95,0.04,249,10.3,3.5,5,428.73,67086,376296,22.51,0.92,13.85,11,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1619686676_1_WS_S,Westerschelde,6,2021-04-29 10:39:56,9.82,0.04,244,10.2,4.7,5,312.66,70020,377547,32.73,0.52,12.27,11.28,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1619687818_1_WS_S,Westerschelde,6,2021-04-29 10:58:58,10.57,0.041,259,9.5,6,5,234.79,72659,378241,43.59,0.42,10.63,11.41,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1619688961_1_WS_S,Westerschelde,7a,2021-04-29 11:18:01,10.93,0.042,262,9.3,7.1,5,196.75,73616,375885,52.96,0.41,9.95,11.52,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1620646218_1_WS_S,Westerschelde,1,2021-05-10 13:12:18,11.24,0.04,283,8.8,1.4,5,1264.92,29867,382124,4.63,7.32,28.87,10.94,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1620647361_1_WS_S,Westerschelde,1,2021-05-10 13:31:21,10.91,0.04,270,14.3,3.7,5,750.79,28531,381828,24.34,5.94,28.98,10.95,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1620648504_1_WS_S,Westerschelde,1,2021-05-10 13:50:24,11.78,0.044,266,15.2,2.1,5,1562.04,33483,381788,10.61,7.73,28.81,10.98,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1620649647_1_WS_S,Westerschelde,3,2021-05-10 14:09:27,14.55,0.043,341,13.2,2.5,5,1191.48,37712,379442,14.03,6.04,27.75,11.19,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1620650789_1_WS_S,Westerschelde,3,2021-05-10 14:28:29,13.94,0.042,333,13.7,1.2,5,2524.49,40755,376129,3.27,5.54,26.71,11.32,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1620652376_1_WS_S,Westerschelde,3,2021-05-10 14:54:56,15.03,0.041,368,17.8,1.5,5,2514.2,47270,373858,6.14,11.59,24.59,11.27,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1620653519_1_WS_S,Westerschelde,3,2021-05-10 15:13:59,17.55,0.045,392,19.2,1.5,5,2986.65,52077,375801,5.42,11.87,23.77,11.33,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1620654662_1_WS_S,Westerschelde,4,2021-05-10 15:33:02,16.29,0.042,389,20.4,1.4,5,3279.45,55451,379436,5.33,10.77,23.26,11.37,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1620713399_1_WS_S,Westerschelde,5,2021-05-11 07:51:59,16.08,0.038,418,14.7,1.6,5,1846.18,60252,383174,6.7,7.39,17.31,12.01,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1620714993_1_WS_S,Westerschelde,5,2021-05-11 08:18:33,16.65,0.04,420,14.3,2.1,5,1371.88,64317,378814,11.21,6.53,16.05,12.15,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1620716135_1_WS_S,Westerschelde,5,2021-05-11 08:37:35,17.17,0.04,429,9.4,2,5,957.62,66814,376280,9.66,3.92,13.75,12.47,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1620717279_1_WS_S,Westerschelde,6,2021-05-11 08:56:39,15.6,0.038,416,9.1,2.7,5,648.24,70176,377573,15.92,3.63,12.9,12.61,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1620718493_1_WS_S,Westerschelde,7a,2021-05-11 09:16:53,15.34,0.036,422,7,3.2,5,400.46,72882,377905,20.41,1.23,10.97,12.99,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1620719635_1_WS_S,Westerschelde,7a,2021-05-11 09:35:55,17.22,0.036,479,5.5,3.3,5,309.02,73793,375507,21.12,1.36,10.5,13.09,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1621941446_1_WS_S,Westerschelde,1,2021-05-25 12:59:26,9.49,0.041,229,13.4,7.3,5,310.22,28594,381868,54.61,1.66,29.18,12.68,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1621942589_1_WS_S,Westerschelde,1,2021-05-25 13:18:29,9.49,0.04,234,11.4,3.6,5,532.69,33655,381790,23.86,0.92,29.26,12.67,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1621943732_1_WS_S,Westerschelde,3,2021-05-25 13:37:32,11.37,0.043,264,12.5,3.9,5,602.34,37946,379022,25.69,1.22,27.24,12.9,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1621944945_1_WS_S,Westerschelde,3,2021-05-25 13:57:45,11.13,0.041,274,10.8,1.6,5,1175.26,42129,375393,6.85,0.78,25.37,12.94,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1621946088_1_WS_S,Westerschelde,3,2021-05-25 14:16:48,11.56,0.041,278,11.6,6.3,5,350.29,46114,374414,46,1.4,25.08,12.87,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1621947231_1_WS_S,Westerschelde,3,2021-05-25 14:35:51,11.71,0.042,276,11.8,2.1,5,1077.61,46396,374217,10.84,0.86,24.92,12.93,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1621948374_1_WS_S,Westerschelde,3,2021-05-25 14:54:54,11.46,0.043,268,10.7,1.8,5,1088.29,48088,373963,8.54,0.89,24.21,12.93,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1621949517_1_WS_S,Westerschelde,4,2021-05-25 15:13:57,10.94,0.039,277,10.6,2.4,5,818.09,52938,376306,13.01,0.88,23.52,12.95,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1621950660_1_WS_S,Westerschelde,4,2021-05-25 15:33:00,11.76,0.042,277,10.5,2.7,5,717.62,55715,380197,15.9,1.01,22.36,12.98,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1622008829_1_WS_S,Westerschelde,NA,2021-05-26 07:42:29,11.84,0.038,311,11.1,1.9,5,1256.6,59391,384421,8.82,0.81,18.28,13.02,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1622009971_1_WS_S,Westerschelde,5,2021-05-26 08:01:31,11.41,0.039,290,10.8,2.1,5,1149.77,61668,381376,10.61,0.82,16.19,13.16,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1622011114_1_WS_S,Westerschelde,5,2021-05-26 08:20:34,11.74,0.04,296,10.5,2.7,5,865.78,64601,378393,15.87,0.87,15.06,13.35,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1622012257_1_WS_S,Westerschelde,5,2021-05-26 08:39:37,11.98,0.038,311,10.4,2.4,5,969.16,67624,376430,13.03,0.75,12.91,13.65,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1622013400_1_WS_S,Westerschelde,6,2021-05-26 08:58:40,12.22,0.039,312,10.2,3.5,5,649.66,71365,378308,22.71,0.76,10.26,14.04,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1622014542_1_WS_S,Westerschelde,7a,2021-05-26 09:17:42,13.36,0.039,340,10.1,4.1,5,561.15,73424,376594,27.58,0.8,9.45,14.17,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1623152533_1_WS_S,Westerschelde,1,2021-06-08 13:24:13,10.57,0.043,248,6.9,1.3,5,1471.12,32294,382111,3.95,1.09,28.75,16.24,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1623153843_1_WS_S,Westerschelde,3,2021-06-08 13:46:03,11.23,0.039,286,10.1,2.2,5,1262.08,37865,379411,11.75,2.17,27.42,16.73,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1623154985_1_WS_S,Westerschelde,3,2021-06-08 14:05:05,12.11,0.037,328,6.8,1.3,5,1427.64,41471,375644,4.1,1.47,25.38,16.82,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1623156129_1_WS_S,Westerschelde,3,2021-06-08 14:24:09,11.65,0.04,293,6.6,2.1,5,878.72,46500,374004,10.94,1.78,24.39,16.72,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1623157272_1_WS_S,Westerschelde,3,2021-06-08 14:43:12,11.75,0.04,290,6.8,2,5,959.38,51676,375582,9.75,1.6,23.4,16.83,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1623158414_1_WS_S,Westerschelde,4,2021-06-08 15:02:14,12.31,0.041,302,6.8,1.8,5,1065.98,55443,379620,8.41,1.5,22.84,16.93,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1623299637_1_WS_S,Westerschelde,5,2021-06-10 06:15:57,8.83,0.037,241,4.9,1.4,5,765.6,59879,383781,5.34,0.86,19.2,17.76,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1623300780_1_WS_S,Westerschelde,5,2021-06-10 06:35:00,9.32,0.036,258,5.6,1.8,5,725.33,61985,381243,8.44,0.99,17.04,17.91,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1623301923_1_WS_S,Westerschelde,5,2021-06-10 06:54:03,9.41,0.035,267,5.2,1.7,5,691.11,64323,378784,7.75,0.94,16.24,18.09,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1623303066_1_WS_S,Westerschelde,5,2021-06-10 07:13:06,8.86,0.035,254,4.4,1.5,5,654.74,66268,376289,5.59,0.69,14.62,18.2,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1623304209_1_WS_S,Westerschelde,6,2021-06-10 07:32:09,8.72,0.035,249,4.2,1.8,5,517.52,69521,377256,8.23,0.77,14.19,18.24,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1623305352_1_WS_S,Westerschelde,6,2021-06-10 07:51:12,8.03,0.03,265,3.8,2.1,5,359.72,72808,378029,10.67,0.42,11.02,18.58,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1624266653_1_WS_S,Westerschelde,1,2021-06-21 10:52:53,8.2,0.044,188,10.4,1.2,5,726.87,28638,381959,3.35,1.05,29.61,18.9,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1624267795_1_WS_S,Westerschelde,1,2021-06-21 11:11:55,9.14,0.044,209,9.5,2.9,5,294.37,34601,382433,17.37,1.89,29.42,18.98,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1624268938_1_WS_S,Westerschelde,3,2021-06-21 11:30:58,10.07,0.04,249,9.4,1.5,5,515.19,38318,378652,6.13,1.65,26.98,19.01,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1624270082_1_WS_S,Westerschelde,3,2021-06-21 11:50:02,10.12,0.042,239,7.7,1.2,5,570.86,42374,375289,2.93,1.08,25.66,19.5,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1624271225_1_WS_S,Westerschelde,3,2021-06-21 12:09:05,10.99,0.04,271,7.6,2.3,5,285.83,45719,374227,12.39,0.94,24.42,19.7,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1624272367_1_WS_S,Westerschelde,3,2021-06-21 12:28:07,9.93,0.039,252,7,1.9,5,305.96,46164,374164,9.27,1.06,24.94,19.63,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1624273230_1_WS_S,Westerschelde,3,2021-06-21 12:47:00,13.73,0.038,358,6.3,1.3,5,386.8,48819,374054,4.16,0.83,24.42,19.76,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1624274442_1_WS_S,Westerschelde,4,2021-06-21 13:02:42,10.02,0.038,260,6.1,1.6,5,300.76,52233,375827,6.93,1.29,22.95,19.8,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1624275585_1_WS_S,Westerschelde,4,2021-06-21 13:21:45,11.26,0.042,265,6.1,1.3,5,387.9,55401,378612,4.44,0.96,23.56,19.9,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1624276728_1_WS_S,Westerschelde,4,2021-06-21 13:40:48,11.29,0.04,279,6.3,1.3,5,406.67,56716,382429,4.22,0.92,23.38,19.92,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1625477649_1_WS_S,Westerschelde,1,2021-07-05 11:16:09,9.44,0.046,204,8.4,1.3,5,1158.64,31820,382356,3.71,2.07,29.15,18.16,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1625478792_1_WS_S,Westerschelde,1,2021-07-05 11:35:12,9.92,0.041,242,7.6,2.4,5,560.4,36471,381248,13.14,2.33,29,18.18,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1625480010_1_WS_S,Westerschelde,3,2021-07-05 11:55:30,11.15,0.04,277,5.5,1.2,5,816.57,39532,377326,2.98,1.24,26.73,18.52,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1625481152_1_WS_S,Westerschelde,3,2021-07-05 12:14:32,11.07,0.037,301,4.2,1.5,5,456.44,43560,374834,6.15,0.66,24.94,19,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1625482296_1_WS_S,Westerschelde,3,2021-07-05 12:33:36,11.86,0.036,333,3.9,1.4,5,466.17,48079,373937,4.53,0.53,24.13,18.93,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1625483439_1_WS_S,Westerschelde,4,2021-07-05 12:52:39,13.49,0.038,353,3.7,1.6,5,400.99,52241,375811,6.24,0.82,23.74,19,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1625484582_1_WS_S,Westerschelde,4,2021-07-05 13:11:42,11.57,0.031,376,3.4,1.5,5,355.86,55338,378827,5.6,0.69,23.11,19.08,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1625577512_1_WS_S,Westerschelde,5,2021-07-06 15:00:32,9.93,0.032,314,3.9,1.7,5,415.14,60146,383560,7.21,0.77,19.76,19.33,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1625578655_1_WS_S,Westerschelde,5,2021-07-06 15:19:35,10.17,0.032,322,3.7,1.7,5,399.17,61876,381076,7.64,0.78,19.35,19.37,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1625579798_1_WS_S,Westerschelde,5,2021-07-06 15:38:38,9.58,0.032,302,3.3,1.7,5,327.78,64157,379100,7.82,0.7,16.52,19.62,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1625580941_1_WS_S,Westerschelde,5,2021-07-06 15:57:41,9.22,0.031,298,3.2,1.4,5,378.95,65405,376344,4.78,0.54,15.1,19.79,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1625582084_1_WS_S,Westerschelde,5,2021-07-06 16:16:44,8.42,0.026,318,2.7,1.5,5,273.4,68495,376691,5.8,0.55,14.84,19.82,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1625583297_1_WS_S,Westerschelde,6,2021-07-06 16:36:57,7.77,0.025,314,2.5,1.9,5,180.59,71923,378449,8.82,0.38,12.36,20.17,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1625584441_1_WS_S,Westerschelde,7a,2021-07-06 16:56:01,6.99,0.022,317,2.1,1.8,5,136.19,73498,376493,7.94,0.32,10.61,20.42,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1627902215_1_WS_S,Westerschelde,5,2021-08-02 12:45:35,9.18,0.035,264,4.4,1.4,5,578.34,61310,382272,5.01,0.7,17.46,19.96,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1627903358_1_WS_S,Westerschelde,5,2021-08-02 13:04:38,9.84,0.032,311,3.7,1.7,5,392.88,63357,379671,7.13,0.65,14.81,20.16,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1627904501_1_WS_S,Westerschelde,5,2021-08-02 13:23:41,9.42,0.032,290,4,2,5,341.96,65516,376723,10.32,0.72,14.39,20.19,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1627905644_1_WS_S,Westerschelde,5,2021-08-02 13:42:44,9.08,0.029,318,3.1,1.5,5,340.46,68608,376755,5.42,0.51,13.45,20.24,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1627906787_1_WS_S,Westerschelde,6,2021-08-02 14:01:47,8.73,0.027,324,3,1.8,5,255.57,72084,378408,8.4,0.53,11.49,20.45,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1628158548_1_WS_S,Westerschelde,1,2021-08-05 11:59:18,5.44,0.032,171,3.3,1,5,439.57,28268,381941,1.92,0.64,28.67,19.88,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1628159762_1_WS_S,Westerschelde,1,2021-08-05 12:18:02,8.28,0.022,382,3.4,1.1,5,452.99,30858,382180,2.19,0.58,28.57,19.88,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1628160905_1_WS_S,Westerschelde,1,2021-08-05 12:37:05,7.59,0.034,226,4.7,2.2,5,349.26,36377,381205,12.05,1.01,28.23,19.85,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1628162048_1_WS_S,Westerschelde,3,2021-08-05 12:56:08,8.27,0.028,298,3.4,1.2,5,426.11,39671,377112,3.41,0.59,25.28,20.15,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1628163191_1_WS_S,Westerschelde,3,2021-08-05 13:15:11,8.25,0.028,292,3.5,1.4,5,394.78,44288,374648,5.18,0.66,24.34,20.16,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1628164334_1_WS_S,Westerschelde,3,2021-08-05 13:34:14,7.88,0.029,274,3,1.3,5,364.9,49312,374222,4.37,0.53,23.06,20.22,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1628165477_1_WS_S,Westerschelde,4,2021-08-05 13:53:17,8.65,0.033,262,3.1,1.4,5,381.37,53970,377125,4.54,0.6,22.78,20.15,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1630307164_1_WS_S,Westerschelde,NA,2021-08-30 08:48:04,12.5,0.031,404,3.2,NA,5,NA,NA,NA,NA,NA,NA,NA,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1630308287_1_WS_S,Westerschelde,NA,2021-08-30 09:06:47,11.67,0.031,379,3,NA,5,NA,NA,NA,NA,NA,NA,NA,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
