uniqueId,gebied,Deelgebied,DateTimeAmsterdam,PBmax,alfaB,Ek,Chlorofyl,Kd,conversionEtoC,PrimaireProductie_MgC_m2_dag,X,Y,Troebelheid,ChlorofylFluorescentie,Saliniteit,Temperatuur,knmiStations,parReflectionCorrection
1650354757_1_OS_S,Oosterschelde,noord,2022-04-19 09:34:37,8.39,0.037,228,2.2,0.9,5,391.73,59594,402137,0.61,0.54,30.44,10.9,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1650355929_1_OS_S,Oosterschelde,noord,2022-04-19 09:54:09,8.24,0.03,274,2.1,0.9,5,392.1,63896,404742,0.3,0.32,30.16,11.05,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1650357052_1_OS_S,Oosterschelde,noord,2022-04-19 10:12:52,8.15,0.036,224,2.1,0.8,5,389.46,65340,406733,0.21,0.33,29.68,10.92,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1650357880_1_OS_S,Oosterschelde,noord,2022-04-19 10:31:10,6.81,0.033,205,1.9,0.8,5,334.51,61682,403553,0.2,0.34,30.2,11.02,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1650359219_1_OS_S,Oosterschelde,midden,2022-04-19 10:48:59,8.45,0.034,250,1.9,0.9,5,327.5,56997,402695,0.79,0.49,30.54,10.81,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1650361688_1_OS_S,Oosterschelde,midden,2022-04-19 11:30:08,9.42,0.042,225,5.4,1,5,1002.93,51308,405593,1.26,0.93,31,10.66,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1650362528_1_OS_S,Oosterschelde,midden,2022-04-19 11:48:38,7.79,0.036,219,5.4,0.9,5,960.75,50984,405518,1.14,1.03,31,10.69,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1650363776_1_OS_S,Oosterschelde,west,2022-04-19 12:04:56,8.89,0.047,189,5.7,0.9,5,1165.73,49800,406000,0.73,0.89,31.01,10.7,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1650364899_1_OS_S,Oosterschelde,west,2022-04-19 12:23:39,9.64,0.036,267,4.9,1,5,866.61,44945,405854,1.83,1.11,31.1,10.66,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1650366022_1_OS_S,Oosterschelde,west,2022-04-19 12:42:22,8.31,0.048,174,6.8,0.9,5,1349.61,40775,403278,0.91,1.77,31.6,10.66,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1651475913_1_OS_S,Oosterschelde,oost,2022-05-02 09:00:33,13.84,0.039,351,5.3,1,5,1464.46,62410,393726,1.19,1.62,30.8,12.62,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1651476792_1_OS_S,Oosterschelde,midden,2022-05-02 09:18:12,11.93,0.043,279,6.9,0.9,5,1804.63,56944,395384,1.13,1.89,30.96,12.43,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1651478311_1_OS_S,Oosterschelde,midden,2022-05-02 09:40:31,14.03,0.046,301,12.3,1,5,3172.65,52151,400013,1.84,3.14,31.17,12.2,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1651480007_1_OS_S,Oosterschelde,west,2022-05-02 10:08:47,15.33,0.042,365,10.6,1,5,3034.69,44910,403368,1.22,2.12,31.25,11.99,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1651481130_1_OS_S,Oosterschelde,west,2022-05-02 10:27:30,18.08,0.039,465,11,1.1,5,2887.35,39594,402719,2.37,2.22,31.25,11.88,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1651482253_1_OS_S,Oosterschelde,west,2022-05-02 10:46:13,13.82,0.04,341,12.2,1,5,3414.05,42782,404306,1.28,1.51,31.22,11.96,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1651483376_1_OS_S,Oosterschelde,west,2022-05-02 11:04:56,16.84,0.041,411,11.7,0.9,5,3982.32,47378,406430,0.61,0.89,31.21,12.31,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1651484967_1_OS_S,Oosterschelde,midden,2022-05-02 11:31:27,15.7,0.039,403,9.3,0.9,5,3046.83,54021,404090,0.47,0.76,31.07,12.5,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652860824_1_OS_S,Oosterschelde,oost,2022-05-18 09:42:24,13.19,0.036,370,3.9,1.1,5,979.43,67823,390236,2.1,1.62,30.59,17.73,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652861947_1_OS_S,Oosterschelde,oost,2022-05-18 10:01:07,13.67,0.04,342,4.1,1.1,5,993.56,64952,392877,2.54,1.86,31.01,17.5,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652863070_1_OS_S,Oosterschelde,oost,2022-05-18 10:19:50,13.34,0.035,384,3.7,1,5,936.33,60493,394582,1.7,1.58,31.01,17.18,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652864193_1_OS_S,Oosterschelde,midden,2022-05-18 10:38:33,14.59,0.034,430,2.8,1.1,5,656.28,56977,397619,2.4,0.91,31.07,16.81,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652865713_1_OS_S,Oosterschelde,midden,2022-05-18 11:03:53,14.51,0.037,392,5.1,1,5,1438.27,57860,402268,1.19,2.37,30.65,16.83,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652866836_1_OS_S,Oosterschelde,noord,2022-05-18 11:22:36,14.11,0.039,365,5.8,1,5,1631.85,61676,403221,1.3,2.65,30.52,17.11,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652867959_1_OS_S,Oosterschelde,noord,2022-05-18 11:41:19,15.48,0.037,418,6.3,0.9,5,1908.9,64765,405754,0.98,4.02,30.06,17.16,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652869801_1_OS_S,Oosterschelde,noord,2022-05-18 12:12:01,13.67,0.037,366,6.7,1,5,1874.79,64178,405481,1.17,2.43,30.1,17.23,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652870923_1_OS_S,Oosterschelde,noord,2022-05-18 12:30:43,13.69,0.037,370,4.9,1,5,1269.16,60812,402915,1.81,1.19,30.66,16.89,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652872104_1_OS_S,Oosterschelde,midden,2022-05-18 12:50:24,17,0.038,442,4.2,1,5,1287.74,56517,402807,1.28,1.42,30.87,16.88,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652873226_1_OS_S,Oosterschelde,midden,2022-05-18 13:09:06,15.49,0.037,417,3.3,1,5,875.77,52748,403516,1.89,0.66,31.29,15.96,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652874349_1_OS_S,Oosterschelde,west,2022-05-18 13:27:49,13.47,0.036,376,3,1,5,795.83,49077,403566,1.22,0.85,31.38,15.86,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652875189_1_OS_S,Oosterschelde,west,2022-05-18 13:46:19,12.62,0.033,382,2.8,0.9,5,747.88,45412,403474,1.11,0.49,31.47,15.88,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652876269_1_OS_S,Oosterschelde,west,2022-05-18 14:01:19,11.56,0.033,349,3.1,1,5,760.26,42419,402970,1.24,0.61,31.52,15.74,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653984283_1_OS_S,Oosterschelde,oost,2022-05-31 09:46:43,11.87,0.038,309,4.4,1.2,5,776.89,67843,390232,3.4,2.07,31.06,16.82,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653985405_1_OS_S,Oosterschelde,oost,2022-05-31 10:05:25,12.42,0.036,342,5.1,1.3,5,835.71,66701,392102,4.15,2.27,31.03,16.95,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653986753_1_OS_S,Oosterschelde,oost,2022-05-31 10:32:23,11.52,0.036,318,4.5,1.1,5,830.98,60344,394826,2.62,2.35,31.06,16.92,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653987717_1_OS_S,Oosterschelde,midden,2022-05-31 10:48:27,12.79,0.036,352,4.4,1.1,5,852.56,56468,395670,2.45,2.23,31.12,16.86,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653988769_1_OS_S,Oosterschelde,midden,2022-05-31 11:02:59,12.44,0.037,333,3.6,1.1,5,711.97,53546,397436,2.04,2.21,31.19,16.71,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653989989_1_OS_S,Oosterschelde,midden,2022-05-31 11:21:49,12.15,0.034,353,3.6,1,5,743.03,51220,401430,1.81,1.66,31.39,16.43,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653991112_1_OS_S,Oosterschelde,west,2022-05-31 11:40:32,11.59,0.038,302,3.6,1,5,739.68,47923,403416,1.61,1.61,31.58,16.33,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653992235_1_OS_S,Oosterschelde,west,2022-05-31 11:59:15,11.62,0.04,287,3.5,1,5,735.55,43949,403380,1.72,1.21,31.69,16.15,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653993358_1_OS_S,Oosterschelde,west,2022-05-31 12:17:58,11.67,0.029,396,4,1.1,5,612.94,39989,402809,2.04,1.55,31.8,16.08,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653994481_1_OS_S,Oosterschelde,west,2022-05-31 12:36:41,12.86,0.037,347,3.5,1,5,740.39,41315,403012,1.92,1.11,31.78,16.1,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653995604_1_OS_S,Oosterschelde,west,2022-05-31 12:55:24,13.55,0.033,408,3.8,1,5,814.5,46076,403594,1.3,1.39,31.68,16.25,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653997151_1_OS_S,Oosterschelde,midden,2022-05-31 13:21:11,14.59,0.04,363,3.7,1,5,797.94,52792,403188,1.53,1.46,31.4,16.53,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653999085_1_OS_S,Oosterschelde,noord,2022-05-31 13:53:25,13.98,0.041,342,4.5,0.9,5,1078.88,60281,402373,1.14,1.46,30.44,16.75,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655103297_1_OS_S,Oosterschelde,west,2022-06-13 08:39:57,8.94,0.032,281,2.8,1.1,5,589.47,41094,403579,2.67,0.94,31.8,17.45,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655109596_1_OS_S,Oosterschelde,midden,2022-06-13 10:21:56,9.51,0.03,313,2.4,1,5,615.99,50751,406111,1.21,0.94,31.46,17.7,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655110682_1_OS_S,Oosterschelde,midden,2022-06-13 10:41:32,10.51,0.033,322,2.3,1,5,606.91,52758,402418,1.41,0.59,31.44,17.66,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655111917_1_OS_S,Oosterschelde,midden,2022-06-13 11:00:37,10.87,0.035,312,2.4,1.2,5,529.5,53434,397552,2.97,0.59,31.41,17.73,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655112768_1_OS_S,Oosterschelde,midden,2022-06-13 11:19:18,10.09,0.034,299,2,1,5,441.64,57470,395133,1.86,0.57,31.17,18,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655113947_1_OS_S,Oosterschelde,oost,2022-06-13 11:34:27,10.26,0.027,386,2.2,0.9,5,592.14,61067,393868,0.88,0.65,31.06,18.29,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655119640_1_OS_S,Oosterschelde,oost,2022-06-13 13:09:20,14.05,0.038,367,3.5,1,5,1085.89,71946,388279,1.4,1.4,31.03,19.08,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655120763_1_OS_S,Oosterschelde,oost,2022-06-13 13:28:03,10.69,0.034,313,3.2,1,5,864.08,69120,389342,1.35,1.32,30.99,18.93,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655121942_1_OS_S,Oosterschelde,oost,2022-06-13 13:47:42,10,0.035,289,2.1,1,5,518.26,67137,391882,1.6,0.74,31.02,18.44,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655122990_1_OS_S,Oosterschelde,oost,2022-06-13 14:05:10,11.16,0.033,340,2.1,0.9,5,599.05,64513,393306,0.98,0.56,31.08,18.28,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655124062_1_OS_S,Oosterschelde,oost,2022-06-13 14:24:32,10.1,0.023,436,2.4,1,5,589.04,61339,394478,1.15,0.87,31.26,18.28,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655125135_1_OS_S,Oosterschelde,oost,2022-06-13 14:42:25,10.81,0.029,371,2.9,1,5,725.76,58126,395681,1.87,1.24,31.36,18.05,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655126030_1_OS_S,Oosterschelde,midden,2022-06-13 15:00:20,12.78,0.035,360,2.6,1,5,686.87,56524,398527,1.96,0.87,31.48,17.79,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655127028_1_OS_S,Oosterschelde,midden,2022-06-13 15:15:28,11.2,0.033,334,2.4,1.1,5,598.41,56477,401309,2.27,1,31.49,17.76,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655128208_1_OS_S,Oosterschelde,noord,2022-06-13 15:32:08,11.32,0.039,292,3.1,1,5,830.4,59543,402115,1.83,1.11,31.36,17.91,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1656400347_1_OS_S,Oosterschelde,oost,2022-06-28 08:58:57,11.05,0.026,425,1.7,0.9,5,392.49,67819,390262,1.06,0.64,31.21,20.39,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1656401574_1_OS_S,Oosterschelde,oost,2022-06-28 09:20:54,10.17,0.033,303,1.7,0.9,5,436.71,65480,392753,0.84,0.63,31.2,20.49,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1656402456_1_OS_S,Oosterschelde,oost,2022-06-28 09:34:06,14.36,0.03,486,1.6,1,5,412.26,62505,393693,1.39,0.58,31.21,20.52,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1657696382_1_OS_S,Oosterschelde,west,2022-07-13 08:58:02,8.81,0.035,249,4.5,1,5,806.06,39680,402750,1.2,2.32,31.91,20.45,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1657697553_1_OS_S,Oosterschelde,west,2022-07-13 09:14:33,9.98,0.04,249,4.7,0.9,5,908.76,41585,403034,0.95,2.23,31.8,20.58,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1657698676_1_OS_S,Oosterschelde,west,2022-07-13 09:33:16,10.46,0.039,267,4.8,0.9,5,924.93,45625,403450,1.02,2.39,31.79,20.6,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1657699679_1_OS_S,Oosterschelde,west,2022-07-13 09:51:29,10.08,0.032,318,4.7,0.9,5,876.08,49920,402941,1.1,2.51,31.69,20.72,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
