uniqueId,gebied,Deelgebied,DateTimeAmsterdam,PBmax,alfaB,Ek,Chlorofyl,Kd,conversionEtoC,PrimaireProductie_MgC_m2_dag,X,Y,Troebelheid,ChlorofylFluorescentie,Saliniteit,Temperatuur,knmiStations,parReflectionCorrection
1611660186_1_OS_S,Oosterschelde,west,2021-01-26 12:05:06,2.89,0.015,188,1,1.5,5,18.25,49206,406143,5.66,0.07,30.97,4.94,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1611661309_1_OS_S,Oosterschelde,midden,2021-01-26 12:23:49,2.32,0.015,153,1,1.4,5,17.97,54613,403739,4.83,0.04,31,4.97,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1611662432_1_OS_S,Oosterschelde,noord,2021-01-26 12:42:32,2.56,0.017,149,1.1,1,5,30.04,59905,402356,1.67,0.04,30.44,4.78,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1614065690_1_OS_S,Oosterschelde,NA,2021-02-23 08:16:50,3.87,0.026,151,3.5,0.7,5,311,NA,NA,NA,NA,NA,NA,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1614066865_1_OS_S,Oosterschelde,NA,2021-02-23 08:36:25,3.95,0.026,152,2.2,0.7,5,185.76,NA,NA,NA,NA,NA,NA,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1614068418_1_OS_S,Oosterschelde,NA,2021-02-23 09:02:18,3.54,0.02,178,1.9,0.7,5,128.25,NA,NA,NA,NA,NA,NA,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1614069593_1_OS_S,Oosterschelde,NA,2021-02-23 09:21:53,3.56,0.021,169,1.6,0.7,5,110.04,NA,NA,NA,NA,NA,NA,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1614070716_1_OS_S,Oosterschelde,NA,2021-02-23 09:40:36,3.1,0.018,168,1.4,0.7,5,84.92,NA,NA,NA,NA,NA,NA,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1614071839_1_OS_S,Oosterschelde,midden,2021-02-23 09:59:19,4.85,0.021,236,1.4,1.1,5,60.26,50848,405661,2.6,0.07,30.97,3.84,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1614072962_1_OS_S,Oosterschelde,midden,2021-02-23 10:18:02,3.63,0.022,167,1.5,1.1,5,61.26,50848,405661,2.6,0.07,30.97,3.84,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1614074085_1_OS_S,Oosterschelde,midden,2021-02-23 10:36:45,3.88,0.02,196,1.6,1.1,5,69.45,50848,405661,2.6,0.07,30.97,3.84,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1614075207_1_OS_S,Oosterschelde,midden,2021-02-23 10:55:27,3.81,0.021,183,1.6,1.1,5,70.45,50848,405661,2.6,0.07,30.97,3.84,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1614076604_1_OS_S,Oosterschelde,midden,2021-02-23 11:18:44,4.05,0.021,195,1.4,1.1,5,54.28,50848,405661,2.6,0.07,30.97,3.84,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1614077727_1_OS_S,Oosterschelde,midden,2021-02-23 11:37:27,3.25,0.019,167,1.4,1.1,5,55.08,50848,405661,2.6,0.07,30.97,3.84,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1614078850_1_OS_S,Oosterschelde,midden,2021-02-23 11:56:10,3.96,0.019,203,1.6,1.1,5,68.18,52343,404667,2.69,0.05,30.87,3.76,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1614079973_1_OS_S,Oosterschelde,midden,2021-02-23 12:14:53,4,0.019,211,1.4,1,5,66.13,56824,402968,1.58,0.01,30.68,3.87,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1614081096_1_OS_S,Oosterschelde,noord,2021-02-23 12:33:36,4.47,0.019,230,1.3,0.9,5,70.66,61297,403232,0.87,-0.04,30.07,4.19,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1616484834_1_OS_S,Oosterschelde,oost,2021-03-23 08:15:54,4.88,0.024,199,3.5,1,5,291.8,66829,392481,1.31,1.05,30,6.65,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1616486098_1_OS_S,Oosterschelde,oost,2021-03-23 08:36:58,5.14,0.026,195,4.1,1,5,338.42,61977,394308,1.77,1.3,30.18,6.61,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1616487221_1_OS_S,Oosterschelde,midden,2021-03-23 08:55:41,4.91,0.025,194,2.7,1.1,5,204.23,57698,396221,2.04,0.82,30.43,6.55,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1616488344_1_OS_S,Oosterschelde,midden,2021-03-23 09:14:24,5.34,0.026,207,3.8,1.1,5,285.87,56029,400607,2.82,0.91,30.49,6.49,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1616489467_1_OS_S,Oosterschelde,midden,2021-03-23 09:33:07,5.26,0.027,195,3.8,1.2,5,280.96,53260,404418,2.94,0.76,30.52,6.49,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1616490590_1_OS_S,Oosterschelde,midden,2021-03-23 09:51:50,5.34,0.027,197,3.6,1.2,5,271.32,50812,405597,2.91,0.79,30.57,6.48,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1616491713_1_OS_S,Oosterschelde,midden,2021-03-23 10:10:33,5.27,0.027,197,3.1,1.2,5,215.73,50735,405599,3.44,0.83,30.57,6.46,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1616492836_1_OS_S,Oosterschelde,west,2021-03-23 10:29:16,5.69,0.028,205,3.6,1.3,5,244.03,47467,406784,4.12,0.73,30.67,6.54,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1616493958_1_OS_S,Oosterschelde,west,2021-03-23 10:47:58,5.98,0.028,215,3.5,1.9,5,169.55,42919,404730,8.85,0.89,30.73,6.54,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1616495081_1_OS_S,Oosterschelde,west,2021-03-23 11:06:41,5.96,0.027,219,3.8,2,5,173.44,39535,402738,10.17,0.76,30.82,6.57,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1616496204_1_OS_S,Oosterschelde,west,2021-03-23 11:25:24,6.5,0.027,236,3.5,1.6,5,204.67,43018,402993,7,0.44,30.79,6.58,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1616497328_1_OS_S,Oosterschelde,west,2021-03-23 11:44:08,6.55,0.027,240,3.5,1.7,5,192.89,47679,403432,7.6,0.65,30.75,6.52,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1616498450_1_OS_S,Oosterschelde,midden,2021-03-23 12:02:50,6.73,0.027,248,4.1,1.2,5,346.21,52438,403444,3.01,0.38,30.5,6.57,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1616499573_1_OS_S,Oosterschelde,midden,2021-03-23 12:21:33,6.38,0.027,237,3.8,1,5,368.38,57434,402353,1.5,0.45,30.27,6.66,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1616500696_1_OS_S,Oosterschelde,noord,2021-03-23 12:40:16,6.11,0.027,223,3,0.9,5,295.46,62083,403784,1,0.21,29.72,6.66,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1617867351_1_OS_S,Oosterschelde,NA,2021-04-08 09:17:51,3.8,0.026,148,4.6,0.9,5,413.06,NA,NA,0.88,0.31,28.91,7.09,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1617868493_1_OS_S,Oosterschelde,NA,2021-04-08 09:36:53,4,0.028,142,4.3,0.9,5,391.61,NA,NA,0.95,0.3,29.09,7.19,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1617869995_1_OS_S,Oosterschelde,noord,2021-04-08 10:01:55,4.36,0.029,152,4.7,1,5,405.43,60135,402698,1.94,0.66,29.77,7.11,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1617871138_1_OS_S,Oosterschelde,midden,2021-04-08 10:20:58,4.94,0.028,178,4.3,1.2,5,343.67,55443,403210,3.1,0.72,30.43,7.33,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1617872281_1_OS_S,Oosterschelde,midden,2021-04-08 10:40:01,5.06,0.031,165,5.7,1.2,5,465.38,50935,402915,3.34,0.81,30.58,7.38,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1617873424_1_OS_S,Oosterschelde,west,2021-04-08 10:59:04,4.89,0.029,169,5.3,1.2,5,422.67,46829,403832,3.31,0.96,30.66,7.28,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1617874566_1_OS_S,Oosterschelde,west,2021-04-08 11:18:06,5.19,0.031,167,5.5,1.4,5,385.79,42667,403360,5.16,0.79,30.6,7.13,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1617875710_1_OS_S,Oosterschelde,west,2021-04-08 11:37:10,5.36,0.027,195,5.6,1.7,5,325.58,39603,402753,7.23,0.76,30.42,6.95,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1617876852_1_OS_S,Oosterschelde,NA,2021-04-08 11:56:12,5.81,0.032,180,5.5,1.5,5,376.25,NA,NA,5.93,0.93,30.49,7.01,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1617877996_1_OS_S,Oosterschelde,NA,2021-04-08 12:15:16,5.97,0.03,201,4.7,1.3,5,385.82,NA,NA,3.85,0.57,30.73,7.32,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1617879139_1_OS_S,Oosterschelde,NA,2021-04-08 12:34:19,6.39,0.03,215,4.9,1.5,5,369.7,NA,NA,5.47,0.7,30.57,7.4,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1617880282_1_OS_S,Oosterschelde,NA,2021-04-08 12:53:22,6.01,0.031,196,5,1.4,5,402.23,NA,NA,4.74,0.37,30.37,7.26,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1617881425_1_OS_S,Oosterschelde,NA,2021-04-08 13:12:25,6,0.032,186,4.7,1.3,5,409.71,NA,NA,3.96,0.42,30.32,7.17,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1617882568_1_OS_S,Oosterschelde,NA,2021-04-08 13:31:28,6.06,0.03,199,4.7,1.4,5,355.6,NA,NA,5.35,0.54,30.22,7.22,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1618901172_1_OS_S,Oosterschelde,oost,2021-04-20 08:28:12,5.03,0.027,186,3,0.9,5,386.55,67784,390122,1.14,0.42,30.02,8.97,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1618902315_1_OS_S,Oosterschelde,oost,2021-04-20 08:47:15,5.2,0.03,175,3,1,5,378.42,65892,392845,1.61,0.45,30.05,8.69,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1618903458_1_OS_S,Oosterschelde,oost,2021-04-20 09:06:18,5.41,0.026,205,2.9,1,5,372.14,61423,394109,1.59,0.6,30.11,8.71,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1618904818_1_OS_S,Oosterschelde,midden,2021-04-20 09:28:58,6.12,0.03,202,5.2,1.1,5,696.43,55825,395629,2.15,0.74,30.17,8.52,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1618909278_1_OS_S,Oosterschelde,west,2021-04-20 10:43:18,6.46,0.033,196,10.9,1,5,1717.29,39520,402753,1.37,1.35,30.24,8.5,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1618911024_1_OS_S,Oosterschelde,west,2021-04-20 11:12:24,6.65,0.034,196,10.7,1.2,5,1346.63,42720,404256,3.59,1.96,30.23,8.59,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1618913868_1_OS_S,Oosterschelde,midden,2021-04-20 11:59:48,7.46,0.032,236,5.5,0.9,5,936.19,51139,405267,1.08,0.31,30.18,8.74,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1618915011_1_OS_S,Oosterschelde,midden,2021-04-20 12:18:51,7.95,0.032,244,6.8,1,5,1191.46,54382,403705,1.47,0.66,30.16,8.73,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1618916995_1_OS_S,Oosterschelde,noord,2021-04-20 12:51:55,7.77,0.031,250,4.7,0.9,5,813.24,60720,402430,0.7,0.16,29.55,9.22,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1620023629_1_OS_S,Oosterschelde,oost,2021-05-03 08:15:49,5.39,0.03,180,17.5,1,5,2155.36,67776,390346,1.27,2.82,30.05,10.74,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1620024932_1_OS_S,Oosterschelde,oost,2021-05-03 08:37:32,6.23,0.033,191,17.5,1,5,2346.1,65091,393188,1.34,3.93,30.05,10.51,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1620026075_1_OS_S,Oosterschelde,oost,2021-05-03 08:56:35,6.99,0.033,212,15.6,0.9,5,2293.96,60604,394786,1.05,1.92,30.12,10.41,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1620027219_1_OS_S,Oosterschelde,midden,2021-05-03 09:15:39,7.41,0.035,214,16.4,1,5,2381,56796,397836,1.49,3.54,30.23,10.12,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1620028361_1_OS_S,Oosterschelde,midden,2021-05-03 09:34:41,7.52,0.034,220,17.7,1,5,2632.35,57361,402317,1.3,2.96,30.21,10.13,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1620029504_1_OS_S,Oosterschelde,noord,2021-05-03 09:53:44,7.8,0.033,237,14.9,0.9,5,2401.76,62101,403399,0.96,1.64,29.86,10.3,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1620030724_1_OS_S,Oosterschelde,noord,2021-05-03 10:14:04,8.63,0.032,269,13,0.9,5,2165.58,65609,406814,0.76,0.89,29.27,10.23,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1620032299_1_OS_S,Oosterschelde,noord,2021-05-03 10:40:19,8.31,0.03,276,16.3,0.9,5,2594.79,62272,404025,0.78,1.22,29.51,10.32,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1620033442_1_OS_S,Oosterschelde,noord,2021-05-03 10:59:22,8.27,0.033,249,13.5,0.9,5,2271.72,58412,402490,0.86,1.19,30,10.25,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1620034586_1_OS_S,Oosterschelde,midden,2021-05-03 11:18:26,7.16,0.034,210,19.2,1.1,5,2571.33,54283,404150,2.18,4.07,30.21,10.14,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1620035729_1_OS_S,Oosterschelde,west,2021-05-03 11:37:29,7.66,0.034,227,15.5,1,5,2387.39,49989,405767,1.35,1.99,30.26,10.07,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1620036872_1_OS_S,Oosterschelde,west,2021-05-03 11:56:32,9,0.036,252,19,1.2,5,2499.08,45728,405673,3.14,2.79,30.54,9.98,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1620038015_1_OS_S,Oosterschelde,west,2021-05-03 12:15:35,8.29,0.034,247,18.7,1.6,5,1727.57,41736,403828,6.94,3.94,30.61,9.85,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1621234596_1_OS_S,Oosterschelde,oost,2021-05-17 08:38:36,5.09,0.028,183,8.3,0.9,5,880.47,63791,393524,0.61,1.09,30.07,12.74,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1621235739_1_OS_S,Oosterschelde,oost,2021-05-17 08:57:39,5.52,0.029,187,8,0.9,5,911.75,58721,394505,0.62,0.99,30.26,12.44,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1621236882_1_OS_S,Oosterschelde,midden,2021-05-17 09:16:42,6.34,0.029,216,7.3,1,5,781.83,53975,397008,1.46,0.97,30.46,12.27,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1621238096_1_OS_S,Oosterschelde,midden,2021-05-17 09:36:56,7.09,0.03,234,7.8,0.9,5,994.62,50983,402031,0.6,0.62,30.55,12.29,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1621239239_1_OS_S,Oosterschelde,west,2021-05-17 09:55:59,7.15,0.029,243,7.9,1,5,950.22,45922,403591,1.2,0.55,30.8,12.18,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1621240382_1_OS_S,Oosterschelde,west,2021-05-17 10:15:02,7.17,0.028,256,7.4,0.9,5,924.37,40279,402903,0.78,0.63,31.08,12.12,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1621241525_1_OS_S,Oosterschelde,west,2021-05-17 10:34:05,6.85,0.03,228,7.3,0.9,5,909.33,40393,403203,0.82,0.67,31.11,12.2,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1621242668_1_OS_S,Oosterschelde,west,2021-05-17 10:53:08,6.97,0.031,222,8.8,1,5,1059.81,44373,404936,1.22,0.82,30.82,12.26,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1621243811_1_OS_S,Oosterschelde,west,2021-05-17 11:12:11,7.48,0.029,259,7.8,1,5,901.25,48412,406224,1.7,0.76,30.46,12.34,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1621244954_1_OS_S,Oosterschelde,midden,2021-05-17 11:31:14,7.44,0.028,263,7.8,1,5,930.05,50852,405534,1.43,0.58,30.33,12.4,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1621246579_1_OS_S,Oosterschelde,midden,2021-05-17 11:58:19,7.66,0.029,266,10.4,0.9,5,1239.3,50854,405523,0.93,0.58,30.34,12.45,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1621247791_1_OS_S,Oosterschelde,midden,2021-05-17 12:18:31,8.83,0.03,291,7.1,0.9,5,926.38,54496,403606,0.97,0.55,30.28,12.55,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1621248934_1_OS_S,Oosterschelde,noord,2021-05-17 12:37:34,8.38,0.032,265,6.9,0.9,5,956.09,59009,402012,0.59,0.65,29.53,12.66,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1623827589_1_OS_S,Oosterschelde,noord,2021-06-16 08:55:09,4.35,0.026,167,6.1,0.9,5,967.66,64826,406157,0.39,2.1,29.22,19.37,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1623828803_1_OS_S,Oosterschelde,noord,2021-06-16 09:15:23,5.29,0.027,195,6.1,0.9,5,1110.78,60668,402951,0.54,1.12,29.89,19.37,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1623829946_1_OS_S,Oosterschelde,midden,2021-06-16 09:34:26,5.22,0.03,173,5.7,1,5,959.02,56461,401592,1.26,0.99,30.34,19.19,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1623831090_1_OS_S,Oosterschelde,midden,2021-06-16 09:53:30,5.57,0.031,178,5.7,0.9,5,1025.21,56587,397978,1.03,1.03,30.44,19.41,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1623832233_1_OS_S,Oosterschelde,oost,2021-06-16 10:12:33,5.11,0.032,161,5.6,0.9,5,1055.33,58983,395297,0.47,0.72,30.39,19.46,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1623833375_1_OS_S,Oosterschelde,oost,2021-06-16 10:31:35,6.88,0.027,252,6.1,0.9,5,1250.85,62397,393921,0.67,1.07,30.25,19.84,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1623845780_1_OS_S,Oosterschelde,west,2021-06-16 13:58:20,6.97,0.029,241,4.9,0.9,5,1039.59,48781,409017,0.46,0.8,30.65,19.09,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1623846923_1_OS_S,Oosterschelde,west,2021-06-16 14:17:23,7.87,0.034,234,5.3,0.9,5,1155.57,46089,406107,0.61,0.54,30.76,18.71,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1626161428_1_OS_S,Oosterschelde,oost,2021-07-13 09:16:58,13,0.042,312,5.6,0.9,5,936.23,64486,393321,0.52,1.3,30.2,19.88,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1626162600_1_OS_S,Oosterschelde,oost,2021-07-13 09:32:00,14.08,0.042,335,5.5,0.9,5,959.32,60095,394480,0.57,1.43,30.24,19.75,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1626163723_1_OS_S,Oosterschelde,midden,2021-07-13 09:50:43,14.43,0.044,324,4.9,1,5,770.95,55115,396126,1.52,1.48,30.47,19.44,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1626165280_1_OS_S,Oosterschelde,midden,2021-07-13 10:16:40,13.53,0.041,330,5,1,5,774.32,51238,402496,1.52,1.32,30.82,19.16,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1626167080_1_OS_S,Oosterschelde,west,2021-07-13 10:46:40,12.32,0.04,310,4.8,1.1,5,663.47,42548,403209,2.04,1.2,31.08,19.07,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1626168159_1_OS_S,Oosterschelde,west,2021-07-13 11:04:39,11.66,0.035,335,4.1,1.1,5,514.01,39573,402824,2.22,0.88,31.35,18.93,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1626169298_1_OS_S,Oosterschelde,west,2021-07-13 11:23:38,14.12,0.037,381,4.3,1.1,5,556.88,43458,404669,2.65,0.97,31.2,19.09,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1626170467_1_OS_S,Oosterschelde,west,2021-07-13 11:43:07,15.91,0.039,408,4.8,1.1,5,683.23,47985,406379,2.2,1.13,30.63,19.32,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1626171590_1_OS_S,Oosterschelde,midden,2021-07-13 12:01:50,15.42,0.042,369,4.7,0.9,5,766.62,50719,405625,1.12,1,30.52,19.41,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1626172592_1_OS_S,Oosterschelde,midden,2021-07-13 12:20:02,16.91,0.041,415,4.1,1,5,656.02,50891,405577,1.4,0.99,30.52,19.42,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1626173409_1_OS_S,Oosterschelde,midden,2021-07-13 12:38:09,15.28,0.04,384,4.8,0.9,5,809.51,55127,403215,0.88,0.91,30.26,19.61,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1626174628_1_OS_S,Oosterschelde,noord,2021-07-13 12:52:28,14.38,0.042,338,5.1,0.9,5,884.28,58759,402281,0.78,1.18,29.58,19.79,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1627371070_1_OS_S,Oosterschelde,oost,2021-07-27 09:13:10,10.07,0.041,246,5.2,0.9,5,778.46,67001,392530,0.51,1.42,30.25,21.14,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1627372243_1_OS_S,Oosterschelde,oost,2021-07-27 09:32:43,9.51,0.038,250,3.6,0.9,5,487.54,61618,394490,0.71,0.87,30.28,20.97,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1627373793_1_OS_S,Oosterschelde,midden,2021-07-27 10:03:03,7.21,0.029,250,2.2,1,5,214.08,56322,400429,1.8,0.4,30.16,20.55,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1627375339_1_OS_S,Oosterschelde,noord,2021-07-27 10:24:19,8.93,0.043,209,5.9,0.9,5,823.49,60058,402370,0.54,1.7,29.83,20.7,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1627376462_1_OS_S,Oosterschelde,noord,2021-07-27 10:43:02,11.28,0.038,294,5.2,0.9,5,810.87,63719,404586,0.42,1.25,29.65,20.71,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1627379502_1_OS_S,Oosterschelde,noord,2021-07-27 11:33:42,31.43,0.042,745,75.2,1,5,13752.05,58852,402486,1.51,1.39,29.84,20.7,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1627380674_1_OS_S,Oosterschelde,midden,2021-07-27 11:53:14,35.77,0.056,639,67.1,1,5,15645.07,53978,404256,1.16,0.38,30.15,20.55,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1627381797_1_OS_S,Oosterschelde,west,2021-07-27 12:11:57,36.25,0.064,569,66.2,0.9,5,17319.2,49447,406144,1.01,0.26,30.23,20.43,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1629874820_1_OS_S,Oosterschelde,noord,2021-08-25 08:45:20,11.28,0.046,245,3.9,0.9,5,1018.72,65627,407006,0.43,1.15,29.12,19.07,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1629875992_1_OS_S,Oosterschelde,noord,2021-08-25 09:01:52,12.69,0.042,302,6,0.9,5,1593.01,63097,404779,0.55,1.87,29.34,19.23,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1629877163_1_OS_S,Oosterschelde,midden,2021-08-25 09:21:23,13.62,0.044,310,4.6,1,5,1095.22,57922,402624,1.55,1.14,30.53,19.3,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
