uniqueId,gebied,Deelgebied,DateTimeAmsterdam,PBmax,alfaB,Ek,Chlorofyl,Kd,conversionEtoC,PrimaireProductie_MgC_m2_dag,X,Y,Troebelheid,ChlorofylFluorescentie,Saliniteit,Temperatuur,knmiStations,parReflectionCorrection
1661161936_1_VM_S,VeerseMeer,midden,2022-08-22 11:34:16,8.23,0.039,212,4.2,0.9,5,712.15,42876,397299,0.49,1.76,31.27,22.75,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1661163659_1_VM_S,VeerseMeer,midden,2022-08-22 12:02:59,9.05,0.029,308,4,0.9,5,692.65,40342,396221,0.49,1.39,31.19,22.81,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1661165423_1_VM_S,VeerseMeer,midden,2022-08-22 12:36:53,9.03,0.025,365,4.6,0.9,5,795.78,38671,394602,0.57,1.73,31.21,22.94,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1661166595_1_VM_S,VeerseMeer,west,2022-08-22 12:51:55,13.34,0.036,370,5.4,0.9,5,1128.45,37433,393851,0.54,1.69,31.18,23.03,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1661167431_1_VM_S,VeerseMeer,west,2022-08-22 13:10:21,12.47,0.033,382,4.5,0.9,5,889.38,37404,393814,0.6,2.12,31.19,23,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1661169646_1_VM_S,VeerseMeer,west,2022-08-22 13:42:46,11.42,0.039,290,10.2,0.9,5,2180.27,36248,396779,0.58,4.89,30.99,22.79,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1661170768_1_VM_S,VeerseMeer,west,2022-08-22 14:01:28,11.23,0.037,307,10.1,0.9,5,2137.27,36112,396891,0.66,4.33,30.96,22.91,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1661172558_1_VM_S,VeerseMeer,west,2022-08-22 14:31:18,8.7,0.035,248,11.4,0.9,5,2279.84,35526,397380,0.7,5.36,30.97,22.81,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1661173681_1_VM_S,VeerseMeer,west,2022-08-22 14:50:01,11.16,0.036,313,8.9,0.9,5,1877.45,35003,398054,0.53,4.78,30.98,22.88,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1658736989_1_VM_S,VeerseMeer,west,2022-07-25 09:58:29,10.07,0.044,230,19.5,1,5,3934.95,36107,396865,1.34,8.83,29.97,22.45,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1658738891_1_VM_S,VeerseMeer,west,2022-07-25 10:30:11,9.79,0.023,424,11.5,0.9,5,1911.14,34999,398054,1.14,6.34,30,22.25,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1658741808_1_VM_S,VeerseMeer,west,2022-07-25 11:18:48,9.42,0.028,341,4.9,0.9,5,800.63,33215,400439,0.83,5.6,29.9,21.98,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1658743028_1_VM_S,VeerseMeer,west,2022-07-25 11:39:08,11.58,0.04,286,15.9,0.9,5,3583.94,34175,398600,0.96,7.43,29.94,22.24,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1658744151_1_VM_S,VeerseMeer,west,2022-07-25 11:57:51,11.16,0.037,299,9.3,1,5,1824.54,36678,396035,1.26,7.64,30.07,22.64,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1658745044_1_VM_S,VeerseMeer,west,2022-07-25 12:17:14,7.05,0.033,213,3.3,1,5,420.58,37329,393975,1.47,6.65,30.17,22.72,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1658746167_1_VM_S,VeerseMeer,midden,2022-07-25 12:31:27,11.88,0.036,332,8.8,0.9,5,1866.71,38171,393930,0.89,4.14,30.31,22.63,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1658747338_1_VM_S,VeerseMeer,midden,2022-07-25 12:50:58,11.44,0.038,297,6.6,0.9,5,1461.84,39923,395800,0.75,2.71,30.28,22.9,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1658749220_1_VM_S,VeerseMeer,midden,2022-07-25 13:22:20,12.95,0.036,359,7.9,0.9,5,1772.91,40469,396237,0.79,3.18,30.35,22.91,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1658750784_1_VM_S,VeerseMeer,midden,2022-07-25 13:48:24,10.18,0.041,250,9.7,0.9,5,2086.24,42582,397305,0.8,3.03,30.49,22.93,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1658751907_1_VM_S,VeerseMeer,midden,2022-07-25 14:07:07,13.83,0.038,360,13.2,0.9,5,3039.98,43974,396730,1.03,6.17,30.76,23.05,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1658753030_1_VM_S,VeerseMeer,oost,2022-07-25 14:25:50,14.33,0.037,389,11.2,0.9,5,2533.59,45335,396425,0.99,5.82,30.85,23.03,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1645523719_1_VM_S,VeerseMeer,oost,2022-02-22 10:37:19,5.16,0.02,261,2.1,1.1,5,50.93,47949,396709,2.56,0.8,1.92,6.24,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1645524842_1_VM_S,VeerseMeer,oost,2022-02-22 10:56:02,4.26,0.02,212,1.8,1.1,5,39.98,45417,396473,2.19,0.74,1.96,6.5,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1645525965_1_VM_S,VeerseMeer,midden,2022-02-22 11:14:45,7.01,0.026,271,2.1,1.1,5,58.58,43165,397235,2.46,0.89,1.91,6.44,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1645527088_1_VM_S,VeerseMeer,midden,2022-02-22 11:33:28,4.72,0.02,237,2,1.1,5,51.31,41760,397183,2.17,0.82,1.96,6.53,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1645528211_1_VM_S,VeerseMeer,midden,2022-02-22 11:52:11,5.31,0.023,227,1.9,1,5,49.34,40157,396013,1.72,0.73,2.02,6.62,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1645529334_1_VM_S,VeerseMeer,midden,2022-02-22 12:10:54,4.89,0.021,234,2.1,0.9,5,60.08,38676,394484,1.04,0.84,2.1,6.69,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1645530457_1_VM_S,VeerseMeer,west,2022-02-22 12:29:37,5.54,0.026,216,2.1,0.9,5,70.71,37376,393852,0.79,0.64,2.13,6.85,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1645531580_1_VM_S,VeerseMeer,west,2022-02-22 12:48:20,5.47,0.027,203,2.3,0.9,5,80.34,36564,396338,1.04,0.84,2.12,6.86,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1645532703_1_VM_S,VeerseMeer,west,2022-02-22 13:07:03,6.46,0.026,248,2,0.9,5,62.88,35435,397434,0.98,0.63,2.13,6.79,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1645533826_1_VM_S,VeerseMeer,west,2022-02-22 13:25:46,4.33,0.021,211,1.8,0.9,5,51.84,33937,398875,0.78,0.56,2.14,6.89,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1647850974_1_VM_S,VeerseMeer,oost,2022-03-21 09:04:54,7.21,0.023,316,2,0.8,5,225.2,47950,396722,0.12,0.56,27.3,7.51,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1647852097_1_VM_S,VeerseMeer,oost,2022-03-21 09:23:37,6.18,0.025,247,2.1,0.8,5,279.99,47147,397190,-0.01,0.49,26.84,7.67,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1647853071_1_VM_S,VeerseMeer,oost,2022-03-21 09:41:21,6.07,0.025,244,2.2,0.8,5,282.32,45411,396483,0.02,0.33,26.35,7.89,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1647853946_1_VM_S,VeerseMeer,midden,2022-03-21 09:58:56,4.38,0.019,231,1.6,0.8,5,147.06,44206,396561,0.06,0.46,25.91,8.42,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1647854821_1_VM_S,VeerseMeer,midden,2022-03-21 10:13:31,5.07,0.016,308,1.4,0.8,5,114.56,42603,397328,-0.01,0.63,25.12,8.12,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1647855994_1_VM_S,VeerseMeer,midden,2022-03-21 10:28:34,9.59,0.031,305,2.7,0.8,5,460.08,40361,396226,-0.03,0.54,24.92,8.34,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1647857117_1_VM_S,VeerseMeer,midden,2022-03-21 10:47:17,7.27,0.029,250,2.6,0.8,5,402.98,40090,395957,0.06,0.57,24.88,8.32,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1647858240_1_VM_S,VeerseMeer,midden,2022-03-21 11:06:00,9.53,0.029,333,2.7,0.8,5,439.85,38690,394625,0.08,0.44,24.86,8.43,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1647859119_1_VM_S,VeerseMeer,west,2022-03-21 11:25:09,2.72,0.014,188,1.3,0.8,5,70.15,37425,393803,0.03,0.65,24.78,8.48,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1647860292_1_VM_S,VeerseMeer,west,2022-03-21 11:40:12,6.67,0.031,212,3,0.8,5,469.49,36686,396054,0.06,0.53,24.7,8.46,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1647861415_1_VM_S,VeerseMeer,west,2022-03-21 11:58:55,5.18,0.029,176,2.2,0.8,5,291.4,35525,397378,0.05,0.4,24.62,8.37,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1647862538_1_VM_S,VeerseMeer,west,2022-03-21 12:17:38,6.67,0.034,198,2.5,0.8,5,382.47,34017,398741,-0.01,0.47,24.62,8.3,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1650433206_1_VM_S,VeerseMeer,oost,2022-04-20 07:22:06,7.66,0.03,259,5.9,0.9,5,1150.5,49099,395812,0.35,1.68,28.5,12.37,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1650434329_1_VM_S,VeerseMeer,oost,2022-04-20 07:40:49,6.03,0.044,137,6.3,0.8,5,1230.24,48022,396643,0.16,2,27.53,12.88,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1650435451_1_VM_S,VeerseMeer,oost,2022-04-20 07:59:31,5.84,0.031,188,3.9,0.8,5,693.5,45397,396503,0.08,1.78,26.93,13.19,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1650436574_1_VM_S,VeerseMeer,midden,2022-04-20 08:18:14,5.97,0.041,144,5.4,0.8,5,1037.87,44394,396416,0.16,1.68,26.91,13.08,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1650438249_1_VM_S,VeerseMeer,midden,2022-04-20 08:46:09,6.16,0.049,125,6.4,0.8,5,1277.86,41709,397130,0.15,1.95,26.45,12.19,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1650439372_1_VM_S,VeerseMeer,midden,2022-04-20 09:04:52,6.61,0.032,205,4.8,0.8,5,957.99,40107,396001,0.01,1.55,26.4,12.51,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1650440495_1_VM_S,VeerseMeer,midden,2022-04-20 09:23:35,6.89,0.04,173,5.4,0.8,5,1124.36,38738,394683,0.01,1.8,26.29,13.05,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1650441618_1_VM_S,VeerseMeer,west,2022-04-20 09:42:18,6.63,0.034,192,6.1,0.8,5,1222.3,37504,393874,0.09,2.04,26.23,13.04,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1650442741_1_VM_S,VeerseMeer,west,2022-04-20 10:01:01,7.1,0.042,169,5.3,0.8,5,1128.3,36815,395603,0.23,1.97,26.24,12.82,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1650443864_1_VM_S,VeerseMeer,west,2022-04-20 10:19:44,6.77,0.044,152,6,0.8,5,1269.15,36170,396893,0.08,1.37,26.27,13.18,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1650445039_1_VM_S,VeerseMeer,west,2022-04-20 10:39:19,7.27,0.04,182,5,0.8,5,1061.24,35028,398042,0.05,1.42,26.26,12.99,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1650446162_1_VM_S,VeerseMeer,west,2022-04-20 10:58:02,4.15,0.031,132,2.7,0.8,5,391.83,33861,398960,0.11,1.18,26.28,12.56,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1649229004_1_VM_S,VeerseMeer,midden,2022-04-06 08:52:04,3.1,0.014,215,1.5,0.9,5,38.21,44148,396713,0.74,0.68,26.39,8.48,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652768048_1_VM_S,VeerseMeer,oost,2022-05-17 07:56:08,8.64,0.032,270,4.7,0.9,5,951.18,48189,396467,1.05,2.18,29.1,17.63,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652769171_1_VM_S,VeerseMeer,oost,2022-05-17 08:14:51,8.31,0.032,261,4.3,0.9,5,960.73,46132,396859,0.68,2.3,28.64,17.78,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652770439_1_VM_S,VeerseMeer,midden,2022-05-17 08:35:59,10.2,0.036,279,5.2,0.9,5,1309.76,44518,396345,0.56,2.85,28.34,17.69,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652772126_1_VM_S,VeerseMeer,midden,2022-05-17 09:04:06,10.75,0.04,267,5.6,0.9,5,1489.67,42000,397249,0.45,2.6,27.94,17.87,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652773300_1_VM_S,VeerseMeer,midden,2022-05-17 09:23:40,10.93,0.037,297,4.8,0.9,5,1301.22,40123,396001,0.49,1.98,27.9,17.87,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652774525_1_VM_S,VeerseMeer,midden,2022-05-17 09:44:05,3.6,0.032,112,1.9,0.9,5,219.46,40089,395962,0.55,1.94,28.02,17.81,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652775854_1_VM_S,VeerseMeer,midden,2022-05-17 10:06:14,15.65,0.037,418,5.5,0.9,5,1566.63,38572,394438,0.62,2.39,27.92,17.82,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652777926_1_VM_S,VeerseMeer,west,2022-05-17 10:40:46,7.84,0.038,204,5.5,0.9,5,1275.34,36845,395149,0.67,1.68,27.78,17.95,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652779366_1_VM_S,VeerseMeer,west,2022-05-17 11:04:46,7.51,0.041,181,6,0.9,5,1393.84,35842,397216,0.67,2.37,27.77,17.85,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1652780489_1_VM_S,VeerseMeer,west,2022-05-17 11:23:29,10.9,0.032,338,6.3,0.9,5,1673.27,35127,397861,0.68,2.02,27.78,17.86,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653907252_1_VM_S,VeerseMeer,west,2022-05-30 12:22:52,9.28,0.041,227,9.3,0.9,5,2117.92,35473,397411,0.68,4.71,28.64,17.05,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653908375_1_VM_S,VeerseMeer,west,2022-05-30 12:41:35,13.18,0.046,289,8.4,0.9,5,1942.3,35097,397926,0.76,2.56,28.65,17.08,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653909813_1_VM_S,VeerseMeer,west,2022-05-30 13:10:03,10.2,0.04,258,8.1,0.9,5,1880.01,33242,399769,0.71,2.7,28.65,16.55,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653910721_1_VM_S,VeerseMeer,west,2022-05-30 13:25:11,7.6,0.037,208,5.8,0.9,5,1121.61,33143,400254,0.71,2.53,28.64,16.42,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653912509_1_VM_S,VeerseMeer,west,2022-05-30 13:50:29,12.1,0.044,275,8.2,0.9,5,1979.33,33363,399552,0.67,2.53,28.65,16.51,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653914370_1_VM_S,VeerseMeer,west,2022-05-30 14:21:30,12.01,0.038,315,9.7,0.9,5,2239.68,36766,395563,0.93,2.73,28.59,17.69,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653916438_1_VM_S,VeerseMeer,midden,2022-05-30 14:55:58,10.83,0.043,252,5.9,0.9,5,1268.66,38342,393994,0.68,2.1,28.59,17.25,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653917561_1_VM_S,VeerseMeer,midden,2022-05-30 15:14:41,7.68,0.046,168,7.1,0.9,5,1466.57,40101,395992,0.66,2.72,28.59,17.63,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653918684_1_VM_S,VeerseMeer,midden,2022-05-30 15:33:24,9.77,0.035,279,6.2,0.9,5,1369.82,40326,396112,0.58,2.93,28.59,17.87,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653919807_1_VM_S,VeerseMeer,midden,2022-05-30 15:52:07,8.46,0.046,184,6.3,0.9,5,1374.36,42157,397284,0.52,2.48,28.8,17.63,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653920930_1_VM_S,VeerseMeer,midden,2022-05-30 16:10:50,10.08,0.036,278,6.7,0.9,5,1473.39,43884,396785,0.53,3.03,28.96,17.59,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653922053_1_VM_S,VeerseMeer,oost,2022-05-30 16:29:33,8.95,0.043,208,6.7,0.9,5,1424.96,45198,396376,0.54,3.31,28.97,17.64,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1656317736_1_VM_S,VeerseMeer,west,2022-06-27 09:57:36,9.1,0.046,196,13.5,0.9,5,2391.93,35414,397504,0.94,6.03,29.27,21.07,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1656318908_1_VM_S,VeerseMeer,west,2022-06-27 10:17:08,10.4,0.042,247,7.1,0.9,5,1352.16,35414,397504,0.94,6.03,29.27,21.07,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1656320556_1_VM_S,VeerseMeer,west,2022-06-27 10:44:36,10.14,0.038,264,9.9,0.9,5,1771.72,35040,397997,0.8,5.05,29.27,21.07,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1656322490_1_VM_S,VeerseMeer,west,2022-06-27 11:16:50,6.71,0.038,174,8.1,0.9,5,1422.08,33215,399879,0.6,3.58,29.27,21.16,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1656323613_1_VM_S,VeerseMeer,west,2022-06-27 11:35:33,6.16,0.034,180,6.6,0.9,5,1076.15,33180,400398,0.49,4.16,29.26,21.14,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1656324657_1_VM_S,VeerseMeer,west,2022-06-27 11:52:57,10.37,0.04,261,6.3,0.9,5,1209.46,33198,400548,0.58,3.15,29.23,21.07,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1656325828_1_VM_S,VeerseMeer,west,2022-06-27 12:12:28,10.01,0.047,214,13.1,0.9,5,2606.33,35665,397390,0.8,6.53,29.27,21.17,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1656328123_1_VM_S,VeerseMeer,west,2022-06-27 12:50:43,10.25,0.03,340,6,0.9,5,869.01,37301,394096,0.67,4.66,29.29,20.97,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1656329246_1_VM_S,VeerseMeer,midden,2022-06-27 13:09:26,10.82,0.037,295,4.5,0.9,5,816.86,38324,393997,0.7,2.15,29.48,20.76,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1656330369_1_VM_S,VeerseMeer,midden,2022-06-27 13:28:09,9.36,0.039,238,6.5,0.9,5,1223.64,40136,395978,0.58,2.82,29.43,21.2,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1656332103_1_VM_S,VeerseMeer,midden,2022-06-27 13:57:03,10.63,0.045,236,7.5,0.9,5,1425.46,41216,396784,0.64,3.28,29.46,21.27,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1656333617_1_VM_S,VeerseMeer,midden,2022-06-27 14:22:17,10.33,0.04,256,6.4,0.9,5,1224.13,43595,396966,0.71,2.5,29.54,21.44,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1656334426_1_VM_S,VeerseMeer,oost,2022-06-27 14:41:46,10.58,0.034,312,3.6,0.9,5,638.62,45178,396392,0.5,1.97,29.61,21.44,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1656336116_1_VM_S,VeerseMeer,oost,2022-06-27 15:03:56,11.23,0.045,249,6.7,0.9,5,1315.87,46131,396838,0.6,2.56,29.63,21.52,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1657693535_1_VM_S,VeerseMeer,oost,2022-07-13 08:07:35,5.52,0.029,189,3.8,0.9,5,548.32,45324,396407,0.48,1.84,30.31,23.25,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1657694658_1_VM_S,VeerseMeer,midden,2022-07-13 08:26:18,6.11,0.033,183,3.6,0.9,5,546.16,44084,396646,0.6,1.77,30.12,23.05,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1657696650_1_VM_S,VeerseMeer,midden,2022-07-13 08:59:30,6.51,0.031,208,3.7,0.9,5,522.65,41375,396954,0.77,2.66,29.99,23.34,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1657698204_1_VM_S,VeerseMeer,midden,2022-07-13 09:25:24,7.2,0.04,180,8.1,0.9,5,1454.29,40261,396120,0.62,3.02,29.98,23.22,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1657699159_1_VM_S,VeerseMeer,midden,2022-07-13 09:45:49,2.47,0.012,200,1.4,0.9,5,77.11,40121,395976,0.93,4.26,29.96,23.2,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1657700386_1_VM_S,VeerseMeer,midden,2022-07-13 10:01:46,8.23,0.039,211,7,0.9,5,1312.23,38594,394483,0.64,3.54,29.96,22.87,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1657701509_1_VM_S,VeerseMeer,west,2022-07-13 10:20:29,7.23,0.032,228,5.3,0.9,5,859.2,37615,393734,1.07,4.59,29.88,22.67,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1657703382_1_VM_S,VeerseMeer,west,2022-07-13 10:51:42,6.68,0.037,182,5.8,0.9,5,974.04,36727,395732,0.77,3.52,29.84,22.79,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1657704862_1_VM_S,VeerseMeer,west,2022-07-13 11:16:22,8.1,0.029,276,5.8,0.9,5,1002.25,35507,397378,0.86,4.13,29.77,22.38,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1657705985_1_VM_S,VeerseMeer,west,2022-07-13 11:35:05,8.03,0.033,243,4.6,0.9,5,788.01,34906,398118,0.73,4.08,29.77,22.24,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1657707163_1_VM_S,VeerseMeer,west,2022-07-13 11:54:43,4.6,0.028,164,2.3,0.9,5,265.56,33869,398910,0.72,7.35,29.72,22.08,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1660111540_1_VM_S,VeerseMeer,oost,2022-08-10 07:49:10,6.97,0.03,234,3.4,0.9,5,647.17,49088,395860,0.9,1.32,32.44,22.1,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1660112715_1_VM_S,VeerseMeer,oost,2022-08-10 08:07:15,7.14,0.038,187,5.1,0.9,5,1085.18,48050,396595,0.93,2.3,32.34,22.06,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1660113838_1_VM_S,VeerseMeer,oost,2022-08-10 08:25:58,7.27,0.037,199,4.1,0.9,5,902.99,45679,396615,0.59,2.26,32.06,22.62,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1660114961_1_VM_S,VeerseMeer,midden,2022-08-10 08:44:41,7.44,0.039,188,4.6,0.9,5,1066.62,44102,396667,0.35,2.25,31.85,22.76,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1660116849_1_VM_S,VeerseMeer,midden,2022-08-10 09:16:09,7.42,0.036,203,3.7,0.9,5,815.49,40840,396628,0.41,1.85,31.48,22.26,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1660118099_1_VM_S,VeerseMeer,midden,2022-08-10 09:36:59,5.6,0.038,145,3.6,0.9,5,714.15,40106,395998,0.38,2,31.42,22.47,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1660118830_1_VM_S,VeerseMeer,midden,2022-08-10 09:55:10,9.2,0.035,264,4.4,0.9,5,1091.6,40067,395932,0.4,2.16,31.33,22.62,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1660120005_1_VM_S,VeerseMeer,midden,2022-08-10 10:08:45,9.64,0.039,249,3.9,0.8,5,995.08,38427,394209,0.27,1.29,31.32,22.65,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
