File path:,
File note:,
File date:,02/11/16
File time:,08:51:49
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qJ
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0394-007
Act2 LED:,White
FRRf3 SN:,15-0093-006
450 nm:,1.10
530 nm:
624 nm:
,A,B,C,D
Alpha:,0.315,,,
Ek:,261.3,,,
Pm:,59.06,,,
Em:,553.4,,,
AlphaW:,2.000,,,
SErP:,0.043,,,
,LED combination A (450 nm alone),,,,,,,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:04,4,3.859,57,0.000000,0.000000,0.000000,0.643,0.907,0.291,0.000,0.185,0.0494,4.503,0.728,1872,0.069,2.470,,43.34,0.652,0.890,0.003944,0.003845,0.005508,1.026,,15,0.007559,0.652,36,0.000064,0.889
,2,22,01:33,93,3.958,58,6.196,62.65,0.0140,0.660,0.918,0.282,0.044,0.310,0.0519,4.729,0.582,2192,0.056,2.440,,38.56,0.666,0.901,0.003991,0.004622,0.006107,0.864,,17,0.007648,0.666,36,-0.000029,0.902
,3,51,03:04,184,3.962,63,14.38,141.4,0.0324,0.660,0.920,0.282,0.038,0.179,0.0505,4.605,0.602,2128,0.054,2.437,,31.44,0.673,0.903,0.005962,0.004253,0.007324,1.402,,12,0.007376,0.673,36,0.000020,0.903
,4,91,04:36,276,4.105,68,24.07,248.6,0.0542,0.684,0.930,0.264,0.129,0.260,0.0498,4.537,0.524,2640,0.042,2.409,,40.82,0.688,0.915,0.003346,0.004444,0.005563,0.753,,12,0.007499,0.688,36,0.000043,0.914
,5,146,06:04,364,4.344,72,35.87,401.1,0.0808,0.724,0.960,0.246,0.244,0.315,0.0500,4.562,0.510,2768,0.010,2.335,,32.16,0.722,0.949,0.004337,0.005563,0.007054,0.780,,12,0.007603,0.722,36,0.000303,0.943
,6,220,07:36,456,4.474,76,49.43,625.7,0.111,0.746,0.962,0.225,0.303,0.227,0.0518,4.723,0.518,2269,0.008,2.330,,24.17,0.750,0.948,0.005821,0.005733,0.008170,1.015,,13,0.006850,0.750,36,0.000017,0.947
,7,321,09:07,547,4.783,80,57.14,941.5,0.129,0.797,0.970,0.178,0.476,0.234,0.0534,4.870,0.560,2000,0.000,2.311,,19.78,0.796,0.960,0.006718,0.004828,0.008273,1.391,,12,0.006331,0.796,36,0.000268,0.955
,8,458,10:36,636,4.879,82,62.29,1202,0.140,0.813,0.941,0.136,0.587,0.172,0.0478,4.357,0.574,2269,0.030,2.381,,17.90,0.814,0.933,0.002336,0.006251,0.006673,0.374,,12,0.004606,0.814,36,-0.000101,0.935
,9,645,12:07,727,4.983,93,56.53,1837,0.127,0.830,0.910,0.088,0.700,0.015,0.0519,4.729,0.738,1872,0.065,2.462,,8.426,0.831,0.911,0.007217,0.006034,0.009407,1.196,,12,0.003326,0.831,36,0.000470,0.901
,10,900,13:36,816,4.395,102,34.02,,0.0767,0.732,0.761,0.038,0.005,,,,,,0.274,2.944,,0.819,0.732,0.761,0.0275,0.0219,0.0351,1.256,,26,0.000336,0.732,36,-0.000212,0.766
