   7.3560250e+05   1.8127689e-07
   7.3560350e+05   1.6152902e-07
   7.3560450e+05   2.9233624e-07
   7.3560550e+05   1.9686428e-07
   7.3560650e+05   3.3344440e-07
   7.3560750e+05   4.6696919e-07
   7.3560850e+05   2.8421291e-07
   7.3560950e+05   3.5786877e-07
   7.3561050e+05   3.6022491e-07
   7.3561150e+05   3.3710760e-07
   7.3561250e+05   3.3128308e-07
   7.3561350e+05   1.9598623e-07
   7.3561450e+05   1.1116911e-07
   7.3561550e+05   1.3952108e-07
   7.3561650e+05   1.4713509e-07
   7.3561750e+05   1.2820413e-07
   7.3561850e+05   1.3414117e-07
   7.3561950e+05   1.1824691e-07
   7.3562050e+05   2.7062392e-07
   7.3562150e+05   2.7441896e-07
   7.3562250e+05   3.3136147e-07
   7.3562350e+05   4.7455900e-07
   7.3562450e+05   2.0420888e-07
   7.3562550e+05   2.6044784e-07
   7.3562650e+05   2.6527945e-07
   7.3562750e+05   1.0445478e-07
   7.3562850e+05   1.4415323e-07
   7.3562950e+05   1.1768930e-07
   7.3563050e+05   1.1648737e-07
   7.3563150e+05   7.7103431e-08
   7.3563250e+05   1.0044530e-07
   7.3563350e+05   1.6813851e-07
   7.3563450e+05   2.1499950e-07
   7.3563550e+05   2.1065552e-07
   7.3563650e+05   2.9676750e-07
   7.3563750e+05   2.3140943e-07
   7.3563850e+05   1.0225593e-07
   7.3563950e+05   1.0168678e-07
   7.3564050e+05   6.5421017e-08
   7.3564150e+05   5.3847051e-08
   7.3564250e+05   6.1215830e-08
   7.3564350e+05   4.9899816e-08
   7.3564450e+05   2.9073589e-08
   7.3564550e+05   3.4129082e-08
   7.3564650e+05   4.6148397e-08
   7.3564750e+05   4.8892901e-08
   7.3564850e+05   4.6567307e-08
   7.3564950e+05   8.2569113e-08
   7.3565050e+05   6.7893712e-08
   7.3565150e+05   1.8610620e-07
   7.3565250e+05   2.0833803e-07
   7.3565350e+05   1.3919815e-07
   7.3565450e+05   1.6184686e-07
   7.3565550e+05   1.4610630e-07
   7.3565650e+05   1.9847622e-07
   7.3565750e+05   1.3817731e-07
   7.3565850e+05   1.6434543e-07
   7.3565950e+05   1.6673369e-07
   7.3566050e+05   2.0660119e-07
   7.3566150e+05   1.6876730e-07
   7.3566250e+05   2.2287124e-07
   7.3566350e+05   3.3785600e-07
   7.3566450e+05   4.4674276e-07
   7.3566550e+05   4.9734510e-07
   7.3566650e+05   7.8390331e-07
   7.3566750e+05   8.5186153e-07
   7.3566850e+05   6.5627414e-07
   7.3566950e+05   5.0376236e-07
   7.3567050e+05   5.8004980e-07
   7.3567150e+05   6.9431645e-07
   7.3567250e+05   6.7986564e-07
   7.3567350e+05   9.9998325e-07
   7.3567450e+05   1.1521274e-06
   7.3567550e+05   1.1326132e-06
   7.3567650e+05   9.0286880e-07
   7.3567750e+05   1.3926696e-06
   7.3567850e+05   1.7927543e-06
   7.3567950e+05   1.8436397e-06
   7.3568050e+05   2.5432897e-06
   7.3568150e+05   4.1028714e-06
   7.3568250e+05   4.8043114e-06
   7.3568350e+05   4.1487941e-06
   7.3568450e+05   3.7434924e-06
   7.3568550e+05   3.9787010e-06
   7.3568650e+05   5.5263254e-06
   7.3568750e+05   5.8733037e-06
   7.3568850e+05   6.4193622e-06
   7.3568950e+05   8.6728035e-06
   7.3569050e+05   1.1681810e-05
   7.3569150e+05   1.1880793e-05
   7.3569250e+05   1.3616507e-05
   7.3569350e+05   1.3629696e-05
   7.3569450e+05   2.1823478e-05
   7.3569550e+05   2.0984402e-05
   7.3569650e+05   2.4482301e-05
   7.3569750e+05   2.6006396e-05
   7.3569850e+05   2.0252720e-05
   7.3569950e+05   1.7182564e-05
   7.3570050e+05   2.1782999e-05
   7.3570150e+05   2.1716517e-05
   7.3570250e+05   3.1176155e-05
   7.3570350e+05   3.6403592e-05
   7.3570450e+05   3.3946213e-05
   7.3570550e+05   3.5466300e-05
   7.3570650e+05   2.8756376e-05
   7.3570750e+05   3.6552589e-05
   7.3570850e+05   4.2666264e-05
   7.3570950e+05   4.3371566e-05
   7.3571050e+05   5.6555020e-05
   7.3571150e+05   5.0623739e-05
   7.3571250e+05   6.0410821e-05
   7.3571350e+05   4.6061781e-05
   7.3571450e+05   4.1656441e-05
   7.3571550e+05   4.3531513e-05
   7.3571650e+05   5.0187370e-05
   7.3571750e+05   4.8572545e-05
   7.3571850e+05   5.4075976e-05
   7.3571950e+05   6.8956632e-05
   7.3572050e+05   8.0346739e-05
   7.3572150e+05   7.3438253e-05
   7.3572250e+05   7.9152118e-05
   7.3572350e+05   8.7430702e-05
   7.3572450e+05   9.4036291e-05
   7.3572550e+05   8.5251792e-05
   7.3572650e+05   8.4973690e-05
   7.3572750e+05   5.2739390e-05
   7.3572850e+05   5.9393547e-05
   7.3572950e+05   3.4065039e-05
   7.3573050e+05   4.2357443e-05
   7.3573150e+05   5.7702364e-05
   7.3573250e+05   6.6792134e-05
   7.3573350e+05   8.4683120e-05
   7.3573450e+05   1.0163883e-04
   7.3573550e+05   1.0062582e-04
   7.3573650e+05   8.3553904e-05
   7.3573750e+05   8.4355871e-05
   7.3573850e+05   9.6821146e-05
   7.3573950e+05   9.5793003e-05
   7.3574050e+05   9.5578471e-05
   7.3574150e+05   1.1216788e-04
   7.3574250e+05   1.0965504e-04
   7.3574350e+05   8.0609776e-05
   7.3574450e+05   8.3073221e-05
   7.3574550e+05   6.1118554e-05
   7.3574650e+05   5.7662076e-05
   7.3574750e+05   5.7269518e-05
   7.3574850e+05   9.3693938e-05
   7.3574950e+05   1.1633711e-04
   7.3575050e+05   1.0972461e-04
   7.3575150e+05   9.1723227e-05
   7.3575250e+05   9.7296862e-05
   7.3575350e+05   9.4528038e-05
   7.3575450e+05   7.6461040e-05
   7.3575550e+05   1.0402275e-04
   7.3575650e+05   1.8405399e-04
   7.3575750e+05   1.9687795e-04
   7.3575850e+05   1.6816665e-04
   7.3575950e+05   1.6221224e-04
   7.3576050e+05   1.7753118e-04
   7.3576150e+05   2.4392798e-04
   7.3576250e+05   2.4904278e-04
   7.3576350e+05   2.4678100e-04
   7.3576450e+05   2.3947288e-04
   7.3576550e+05   2.3678977e-04
   7.3576650e+05   1.7015067e-04
   7.3576750e+05   1.8918105e-04
   7.3576850e+05   2.0881473e-04
   7.3576950e+05   2.0706407e-04
   7.3577050e+05   2.4774400e-04
   7.3577150e+05   2.8403157e-04
   7.3577250e+05   2.9387761e-04
   7.3577350e+05   2.5547554e-04
   7.3577450e+05   2.0779765e-04
   7.3577550e+05   1.9130788e-04
   7.3577650e+05   2.2010258e-04
   7.3577750e+05   2.2837024e-04
   7.3577850e+05   2.6066037e-04
   7.3577950e+05   3.5588987e-04
   7.3578050e+05   5.4682671e-04
   7.3578150e+05   4.0414574e-04
   7.3578250e+05   3.3991833e-04
   7.3578350e+05   3.5361759e-04
   7.3578450e+05   3.0425817e-04
   7.3578550e+05   2.1905057e-04
   7.3578650e+05   2.5648544e-04
   7.3578750e+05   3.7712891e-04
   7.3578850e+05   2.7310734e-04
   7.3578950e+05   1.3493373e-04
   7.3579050e+05   3.9705145e-04
   7.3579150e+05   4.7843976e-04
   7.3579250e+05   4.4050705e-04
   7.3579350e+05   4.3823507e-04
   7.3579450e+05   6.6192449e-04
   7.3579550e+05   6.5205195e-04
   7.3579650e+05   6.8170756e-04
   7.3579750e+05   7.0281943e-04
   7.3579850e+05   7.2419353e-04
   7.3579950e+05   6.7816969e-04
   7.3580050e+05   8.3098345e-04
   7.3580150e+05   6.1527209e-04
   7.3580250e+05   8.9734249e-04
   7.3580350e+05   9.3236905e-04
   7.3580450e+05   7.5576660e-04
   7.3580550e+05   6.4953516e-04
   7.3580650e+05   6.9968428e-04
   7.3580750e+05   1.0024659e-03
   7.3580850e+05   7.7730372e-04
   7.3580950e+05   1.1605862e-03
   7.3581050e+05   1.6378991e-03
   7.3581150e+05   1.5351709e-03
   7.3581250e+05   1.4598927e-03
   7.3581350e+05   1.1162854e-03
   7.3581450e+05   1.2963457e-03
   7.3581550e+05   1.6868370e-03
   7.3581650e+05   1.5685791e-03
   7.3581750e+05   1.0334350e-03
   7.3581850e+05   1.1987731e-03
   7.3581950e+05   7.7713433e-04
   7.3582050e+05   7.7848213e-04
   7.3582150e+05   6.0017966e-04
   7.3582250e+05   8.5879917e-04
   7.3582350e+05   6.6010835e-04
   7.3582450e+05   5.4676904e-04
   7.3582550e+05   4.5480591e-04
   7.3582650e+05   4.1372375e-04
   7.3582750e+05   4.4366585e-04
   7.3582850e+05   3.5550260e-04
   7.3582950e+05   3.2772403e-04
   7.3583050e+05   3.2337705e-04
   7.3583150e+05   3.2944733e-04
   7.3583250e+05   2.7923493e-04
   7.3583350e+05   1.8401299e-04
   7.3583450e+05   1.5135762e-04
   7.3583550e+05   1.3754742e-04
   7.3583650e+05   9.4049566e-05
   7.3583750e+05   7.9468708e-05
   7.3583850e+05   2.0351356e-04
   7.3583950e+05   1.5187729e-04
   7.3584050e+05   1.3825246e-04
   7.3584150e+05   7.5370459e-05
   7.3584250e+05   7.9462399e-05
   7.3584350e+05   9.4959373e-05
   7.3584450e+05   1.0567804e-04
   7.3584550e+05   1.1661300e-04
   7.3584650e+05   1.1002975e-04
   7.3584750e+05   1.0051574e-04
   7.3584850e+05   7.8296449e-05
   7.3584950e+05   8.2275161e-05
   7.3585050e+05   8.2854934e-05
   7.3585150e+05   7.4168278e-05
   7.3585250e+05   1.0451222e-04
   7.3585350e+05   1.1713161e-04
   7.3585450e+05   1.4976184e-04
   7.3585550e+05   1.5879224e-04
   7.3585650e+05   1.4178626e-04
   7.3585750e+05   1.2591560e-04
   7.3585850e+05   1.3532064e-04
   7.3585950e+05   1.3900544e-04
   7.3586050e+05   1.4709498e-04
   7.3586150e+05   1.4551705e-04
   7.3586250e+05   1.2150462e-04
   7.3586350e+05   9.6786745e-05
   7.3586450e+05   7.9560143e-05
   7.3586550e+05   9.0947054e-05
   7.3586650e+05   8.1910919e-05
   7.3586750e+05   9.5494263e-05
   7.3586850e+05   7.7310001e-05
   7.3586950e+05   7.6831679e-05
   7.3587050e+05   9.0934962e-05
   7.3587150e+05   5.5492964e-05
   7.3587250e+05   6.0790722e-05
   7.3587350e+05   5.6191591e-05
   7.3587450e+05   5.0742384e-05
   7.3587550e+05   5.5997315e-05
   7.3587650e+05   4.8254814e-05
   7.3587750e+05   4.4501585e-05
   7.3587850e+05   2.8441869e-05
   7.3587950e+05   2.2865375e-05
   7.3588050e+05   1.9821842e-05
   7.3588150e+05   2.6731562e-05
   7.3588250e+05   2.5811384e-05
   7.3588350e+05   2.1365750e-05
   7.3588450e+05   2.1281364e-05
   7.3588550e+05   1.5724691e-05
   7.3588650e+05   9.0768816e-06
   7.3588750e+05   9.6071417e-06
   7.3588850e+05   9.7641997e-06
   7.3588950e+05   9.0819030e-06
   7.3589050e+05   9.7799507e-06
   7.3589150e+05   7.8284963e-06
   7.3589250e+05   6.2864387e-06
   7.3589350e+05   3.2892641e-06
   7.3589450e+05   2.8366501e-06
   7.3589550e+05   2.5860664e-06
   7.3589650e+05   1.7065422e-06
   7.3589750e+05   2.1306274e-06
   7.3589850e+05   1.9669570e-06
   7.3589950e+05   2.1130064e-06
   7.3590050e+05   1.5093342e-06
   7.3590150e+05   7.2861675e-07
   7.3590250e+05   9.9132104e-07
   7.3590350e+05   1.0924129e-06
