gebied;compartiment;datetime;X_RD;Y_RD;date_added;source;script;parameter;unit;method;value
Westerschelde;5;1991-04-03T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;253.81592167127167
Westerschelde;5;1991-04-04T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;412.495676168127
Westerschelde;5;1991-04-04T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;2.617
Westerschelde;5;1991-04-04T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;4.97626499368765
Westerschelde;5;1991-04-04T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.0210919090140223
Westerschelde;5;1991-04-04T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;3.78
Westerschelde;5;1991-04-04T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;168.98156281898375
Westerschelde;5;1991-04-17T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;446.419357998654
Westerschelde;5;1991-04-17T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;1.774
Westerschelde;5;1991-04-17T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;7.70515629592303
Westerschelde;5;1991-04-17T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.0320923167460343
Westerschelde;5;1991-04-17T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;4.76
Westerschelde;5;1991-04-17T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;444.149297003234
Westerschelde;5;1991-04-17T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;457.644595370087
Westerschelde;5;1991-04-17T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;2.344
Westerschelde;5;1991-04-17T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;6.98080546178797
Westerschelde;5;1991-04-17T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.0266199694544685
Westerschelde;5;1991-04-17T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;3.8
Westerschelde;5;1991-04-17T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;444.149297003234
Westerschelde;5;1991-04-18T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;478.145621737214
Westerschelde;5;1991-04-18T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;2.634
Westerschelde;5;1991-04-18T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;7.74592783344708
Westerschelde;5;1991-04-18T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.0299662847871291
Westerschelde;5;1991-04-18T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;6.963
Westerschelde;5;1991-04-18T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;431.4912170072314
Westerschelde;5;1991-05-01T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;518.290024669536
Westerschelde;5;1991-05-01T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;1.915
Westerschelde;5;1991-05-01T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;10.2225294665458
Westerschelde;5;1991-05-01T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.0471852846716754
Westerschelde;5;1991-05-01T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;18.333
Westerschelde;5;1991-05-01T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;1420.1431308170454
Westerschelde;5;1991-05-01T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;507.147516864584
Westerschelde;5;1991-05-01T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;1.817
Westerschelde;5;1991-05-01T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;9.79107821165317
Westerschelde;5;1991-05-01T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.0322592575924327
Westerschelde;5;1991-05-01T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;12.667
Westerschelde;5;1991-05-01T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;1420.1431308170454
Westerschelde;5;1991-05-02T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;417.091481540206
Westerschelde;5;1991-05-02T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;1.747
Westerschelde;5;1991-05-02T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;11.6106220427238
Westerschelde;5;1991-05-02T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.0539266660679624
Westerschelde;5;1991-05-02T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;16.5
Westerschelde;5;1991-05-02T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;3196.8494374610086
Westerschelde;5;1991-05-14T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;448.712337000838
Westerschelde;5;1991-05-14T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;1.837
Westerschelde;5;1991-05-14T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;10.8363342157881
Westerschelde;5;1991-05-14T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.034423193030608
Westerschelde;5;1991-05-14T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;14.29
Westerschelde;5;1991-05-14T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;1772.9601477044448
Westerschelde;5;1991-05-14T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;478.161251951772
Westerschelde;5;1991-05-14T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;2.892
Westerschelde;5;1991-05-14T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;12.2398481774349
Westerschelde;5;1991-05-14T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.0369349028870375
Westerschelde;5;1991-05-14T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;9.51
Westerschelde;5;1991-05-14T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;1772.9601477044448
Westerschelde;5;1991-05-15T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;434.077638243967
Westerschelde;5;1991-05-15T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;3.314
Westerschelde;5;1991-05-15T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;6.70686455560897
Westerschelde;5;1991-05-15T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.0250877359493146
Westerschelde;5;1991-05-15T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;17.56
Westerschelde;5;1991-05-15T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;975.9583961757027
Westerschelde;5;1991-05-28T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;486.878271784018
Westerschelde;5;1991-05-28T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;2.476
Westerschelde;5;1991-05-28T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;9.71911708521702
Westerschelde;5;1991-05-28T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.0306607427506156
Westerschelde;5;1991-05-28T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;21.36
Westerschelde;5;1991-05-28T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;1715.816908343326
Westerschelde;5;1991-05-28T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;521.148167144709
Westerschelde;5;1991-05-28T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;2.439
Westerschelde;5;1991-05-28T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;12.1439195138924
Westerschelde;5;1991-05-28T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.0347520989212629
Westerschelde;5;1991-05-28T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;16.17
Westerschelde;5;1991-05-28T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;1715.816908343326
Westerschelde;5;1991-05-29T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;530.317641960782
Westerschelde;5;1991-05-29T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;2.119
Westerschelde;5;1991-05-29T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;8.36690823180199
Westerschelde;5;1991-05-29T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.0255544561815147
Westerschelde;5;1991-05-29T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;26.93
Westerschelde;5;1991-05-29T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;3404.451237585335
Westerschelde;5;1991-06-05T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;520.036367506127
Westerschelde;5;1991-06-05T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;2.084
Westerschelde;5;1991-06-05T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;10.3466610320637
Westerschelde;5;1991-06-05T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.0306942634869712
Westerschelde;5;1991-06-05T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;19.81
Westerschelde;5;1991-06-05T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;2464.9754010581414
Westerschelde;5;1991-06-05T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;508.57296590878
Westerschelde;5;1991-06-05T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;4.192
Westerschelde;5;1991-06-05T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;10.4504000433619
Westerschelde;5;1991-06-05T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.0256275450169537
Westerschelde;5;1991-06-05T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;28.61
Westerschelde;5;1991-06-05T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;2464.9754010581414
Westerschelde;5;1991-06-06T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;462.832972887137
Westerschelde;5;1991-06-06T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;1.854
Westerschelde;5;1991-06-06T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;9.6063545607619
Westerschelde;5;1991-06-06T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.0308522673889776
Westerschelde;5;1991-06-06T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;17.42
Westerschelde;5;1991-06-06T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;2165.1261806126668
Westerschelde;5;1991-06-18T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;474.164153963013
Westerschelde;5;1991-06-18T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;2.562
Westerschelde;5;1991-06-18T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;11.0163749220781
Westerschelde;5;1991-06-18T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.0350598584240916
Westerschelde;5;1991-06-18T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;18.31
Westerschelde;5;1991-06-18T00:00:00Z;59912.13860813796;383876.74535006407;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;2931.4750088715837
Westerschelde;5;1991-06-19T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;476.064717092006
Westerschelde;5;1991-06-19T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;4.052
Westerschelde;5;1991-06-19T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;8.34097587270393
Westerschelde;5;1991-06-19T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.025088499607971
Westerschelde;5;1991-06-19T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;41.28
Westerschelde;5;1991-06-19T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;1801.4874865782099
Westerschelde;5;1991-06-19T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;464.4833545428
Westerschelde;5;1991-06-19T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;5.829
Westerschelde;5;1991-06-19T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;12.1235638547799
Westerschelde;5;1991-06-19T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.0300969904982888
Westerschelde;5;1991-06-19T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;33.25
Westerschelde;5;1991-06-19T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;1801.4874865782099
Westerschelde;5;1991-07-01T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;645.490985078649
Westerschelde;5;1991-07-01T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;1.112
Westerschelde;5;1991-07-01T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;14.066196180204
Westerschelde;5;1991-07-01T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.0445509672441845
Westerschelde;5;1991-07-01T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;7.56
Westerschelde;5;1991-07-01T00:00:00Z;61071.108746865124;379983.84911906533;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;1421.832330584689
Westerschelde;5;1991-07-01T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;498.851096754604
Westerschelde;5;1991-07-01T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;1.434
Westerschelde;5;1991-07-01T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;11.7426369435167
Westerschelde;5;1991-07-01T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.0319967858448654
Westerschelde;5;1991-07-01T00:00:00Z;64329.61304128819;376616.40627497714;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;10.86
