gebied;compartiment;datetime;X_RD;Y_RD;source;license;method;date_added;script;parameter;value;unit
Westerschelde;3;2021-06-08T14:43:12Z;51676;51676;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;23.4;PSU
Westerschelde;3;2021-06-08T14:43:12Z;51676;51676;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;2;/m
Westerschelde;4;2021-06-08T15:02:14Z;55443;55443;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;8.41;NTU
Westerschelde;4;2021-06-08T15:02:14Z;55443;55443;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;6.8;ug/l
Westerschelde;4;2021-06-08T15:02:14Z;55443;55443;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;22.84;PSU
Westerschelde;4;2021-06-08T15:02:14Z;55443;55443;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;1.8;/m
Westerschelde;5;2021-06-10T06:15:57Z;59879;59879;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;5.34;NTU
Westerschelde;5;2021-06-10T06:15:57Z;59879;59879;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;4.9;ug/l
Westerschelde;5;2021-06-10T06:15:57Z;59879;59879;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;19.2;PSU
Westerschelde;5;2021-06-10T06:15:57Z;59879;59879;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;1.4;/m
Westerschelde;5;2021-06-10T06:35:00Z;61985;61985;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;8.44;NTU
Westerschelde;5;2021-06-10T06:35:00Z;61985;61985;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;5.6;ug/l
Westerschelde;5;2021-06-10T06:35:00Z;61985;61985;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;17.04;PSU
Westerschelde;5;2021-06-10T06:35:00Z;61985;61985;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;1.8;/m
Westerschelde;5;2021-06-10T06:54:03Z;64323;64323;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;7.75;NTU
Westerschelde;5;2021-06-10T06:54:03Z;64323;64323;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;5.2;ug/l
Westerschelde;5;2021-06-10T06:54:03Z;64323;64323;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;16.24;PSU
Westerschelde;5;2021-06-10T06:54:03Z;64323;64323;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;1.7;/m
Westerschelde;5;2021-06-10T07:13:06Z;66268;66268;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;5.59;NTU
Westerschelde;5;2021-06-10T07:13:06Z;66268;66268;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;4.4;ug/l
Westerschelde;5;2021-06-10T07:13:06Z;66268;66268;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;14.62;PSU
Westerschelde;5;2021-06-10T07:13:06Z;66268;66268;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;1.5;/m
Westerschelde;6;2021-06-10T07:32:09Z;69521;69521;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;8.23;NTU
Westerschelde;6;2021-06-10T07:32:09Z;69521;69521;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;4.2;ug/l
Westerschelde;6;2021-06-10T07:32:09Z;69521;69521;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;14.19;PSU
Westerschelde;6;2021-06-10T07:32:09Z;69521;69521;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;1.8;/m
Westerschelde;6;2021-06-10T07:51:12Z;72808;72808;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;10.67;NTU
Westerschelde;6;2021-06-10T07:51:12Z;72808;72808;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;3.8;ug/l
Westerschelde;6;2021-06-10T07:51:12Z;72808;72808;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;11.02;PSU
Westerschelde;6;2021-06-10T07:51:12Z;72808;72808;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;2.1;/m
Westerschelde;1;2021-06-21T10:52:53Z;28638;28638;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;3.35;NTU
Westerschelde;1;2021-06-21T10:52:53Z;28638;28638;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;10.4;ug/l
Westerschelde;1;2021-06-21T10:52:53Z;28638;28638;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;29.61;PSU
Westerschelde;1;2021-06-21T10:52:53Z;28638;28638;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;1.2;/m
Westerschelde;1;2021-06-21T11:11:55Z;34601;34601;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;17.37;NTU
Westerschelde;1;2021-06-21T11:11:55Z;34601;34601;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;9.5;ug/l
Westerschelde;1;2021-06-21T11:11:55Z;34601;34601;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;29.42;PSU
Westerschelde;1;2021-06-21T11:11:55Z;34601;34601;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;2.9;/m
Westerschelde;3;2021-06-21T11:30:58Z;38318;38318;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;6.13;NTU
Westerschelde;3;2021-06-21T11:30:58Z;38318;38318;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;9.4;ug/l
Westerschelde;3;2021-06-21T11:30:58Z;38318;38318;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;26.98;PSU
Westerschelde;3;2021-06-21T11:30:58Z;38318;38318;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;1.5;/m
Westerschelde;3;2021-06-21T11:50:02Z;42374;42374;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;2.93;NTU
Westerschelde;3;2021-06-21T11:50:02Z;42374;42374;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;7.7;ug/l
Westerschelde;3;2021-06-21T11:50:02Z;42374;42374;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;25.66;PSU
Westerschelde;3;2021-06-21T11:50:02Z;42374;42374;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;1.2;/m
Westerschelde;3;2021-06-21T12:09:05Z;45719;45719;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;12.39;NTU
Westerschelde;3;2021-06-21T12:09:05Z;45719;45719;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;7.6;ug/l
Westerschelde;3;2021-06-21T12:09:05Z;45719;45719;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;24.42;PSU
Westerschelde;3;2021-06-21T12:09:05Z;45719;45719;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;2.3;/m
Westerschelde;3;2021-06-21T12:28:07Z;46164;46164;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;9.27;NTU
Westerschelde;3;2021-06-21T12:28:07Z;46164;46164;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;7;ug/l
Westerschelde;3;2021-06-21T12:28:07Z;46164;46164;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;24.94;PSU
Westerschelde;3;2021-06-21T12:28:07Z;46164;46164;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;1.9;/m
Westerschelde;3;2021-06-21T12:47:00Z;48819;48819;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;4.16;NTU
Westerschelde;3;2021-06-21T12:47:00Z;48819;48819;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;6.3;ug/l
Westerschelde;3;2021-06-21T12:47:00Z;48819;48819;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;24.42;PSU
Westerschelde;3;2021-06-21T12:47:00Z;48819;48819;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;1.3;/m
Westerschelde;4;2021-06-21T13:02:42Z;52233;52233;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;6.93;NTU
Westerschelde;4;2021-06-21T13:02:42Z;52233;52233;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;6.1;ug/l
Westerschelde;4;2021-06-21T13:02:42Z;52233;52233;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;22.95;PSU
Westerschelde;4;2021-06-21T13:02:42Z;52233;52233;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;1.6;/m
Westerschelde;4;2021-06-21T13:21:45Z;55401;55401;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;4.44;NTU
Westerschelde;4;2021-06-21T13:21:45Z;55401;55401;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;6.1;ug/l
Westerschelde;4;2021-06-21T13:21:45Z;55401;55401;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;23.56;PSU
Westerschelde;4;2021-06-21T13:21:45Z;55401;55401;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;1.3;/m
Westerschelde;4;2021-06-21T13:40:48Z;56716;56716;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;4.22;NTU
Westerschelde;4;2021-06-21T13:40:48Z;56716;56716;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;6.3;ug/l
Westerschelde;4;2021-06-21T13:40:48Z;56716;56716;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;23.38;PSU
Westerschelde;4;2021-06-21T13:40:48Z;56716;56716;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;1.3;/m
Westerschelde;1;2021-07-05T11:16:09Z;31820;31820;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;3.71;NTU
Westerschelde;1;2021-07-05T11:16:09Z;31820;31820;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;8.4;ug/l
Westerschelde;1;2021-07-05T11:16:09Z;31820;31820;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;29.15;PSU
Westerschelde;1;2021-07-05T11:16:09Z;31820;31820;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;1.3;/m
Westerschelde;1;2021-07-05T11:35:12Z;36471;36471;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;13.14;NTU
Westerschelde;1;2021-07-05T11:35:12Z;36471;36471;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;7.6;ug/l
Westerschelde;1;2021-07-05T11:35:12Z;36471;36471;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;29;PSU
Westerschelde;1;2021-07-05T11:35:12Z;36471;36471;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;2.4;/m
Westerschelde;3;2021-07-05T11:55:30Z;39532;39532;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;2.98;NTU
Westerschelde;3;2021-07-05T11:55:30Z;39532;39532;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;5.5;ug/l
Westerschelde;3;2021-07-05T11:55:30Z;39532;39532;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;26.73;PSU
Westerschelde;3;2021-07-05T11:55:30Z;39532;39532;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;1.2;/m
Westerschelde;3;2021-07-05T12:14:32Z;43560;43560;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;6.15;NTU
Westerschelde;3;2021-07-05T12:14:32Z;43560;43560;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;4.2;ug/l
Westerschelde;3;2021-07-05T12:14:32Z;43560;43560;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;24.94;PSU
Westerschelde;3;2021-07-05T12:14:32Z;43560;43560;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;1.5;/m
Westerschelde;3;2021-07-05T12:33:36Z;48079;48079;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;4.53;NTU
Westerschelde;3;2021-07-05T12:33:36Z;48079;48079;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;3.9;ug/l
Westerschelde;3;2021-07-05T12:33:36Z;48079;48079;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;24.13;PSU
Westerschelde;3;2021-07-05T12:33:36Z;48079;48079;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;1.4;/m
Westerschelde;4;2021-07-05T12:52:39Z;52241;52241;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;6.24;NTU
Westerschelde;4;2021-07-05T12:52:39Z;52241;52241;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;3.7;ug/l
Westerschelde;4;2021-07-05T12:52:39Z;52241;52241;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;23.74;PSU
Westerschelde;4;2021-07-05T12:52:39Z;52241;52241;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;1.6;/m
Westerschelde;4;2021-07-05T13:11:42Z;55338;55338;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;5.6;NTU
Westerschelde;4;2021-07-05T13:11:42Z;55338;55338;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;3.4;ug/l
Westerschelde;4;2021-07-05T13:11:42Z;55338;55338;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;23.11;PSU
Westerschelde;4;2021-07-05T13:11:42Z;55338;55338;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;1.5;/m
Westerschelde;5;2021-07-06T15:00:32Z;60146;60146;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;7.21;NTU
Westerschelde;5;2021-07-06T15:00:32Z;60146;60146;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;3.9;ug/l
Westerschelde;5;2021-07-06T15:00:32Z;60146;60146;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;19.76;PSU
Westerschelde;5;2021-07-06T15:00:32Z;60146;60146;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;1.7;/m
Westerschelde;5;2021-07-06T15:19:35Z;61876;61876;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;7.64;NTU
Westerschelde;5;2021-07-06T15:19:35Z;61876;61876;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;3.7;ug/l
Westerschelde;5;2021-07-06T15:19:35Z;61876;61876;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;19.35;PSU
Westerschelde;5;2021-07-06T15:19:35Z;61876;61876;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;1.7;/m
Westerschelde;5;2021-07-06T15:38:38Z;64157;64157;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;7.82;NTU
Westerschelde;5;2021-07-06T15:38:38Z;64157;64157;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;3.3;ug/l
Westerschelde;5;2021-07-06T15:38:38Z;64157;64157;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;16.52;PSU
Westerschelde;5;2021-07-06T15:38:38Z;64157;64157;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;1.7;/m
Westerschelde;5;2021-07-06T15:57:41Z;65405;65405;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;4.78;NTU
Westerschelde;5;2021-07-06T15:57:41Z;65405;65405;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;3.2;ug/l
Westerschelde;5;2021-07-06T15:57:41Z;65405;65405;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;15.1;PSU
Westerschelde;5;2021-07-06T15:57:41Z;65405;65405;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;1.4;/m
Westerschelde;5;2021-07-06T16:16:44Z;68495;68495;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;5.8;NTU
Westerschelde;5;2021-07-06T16:16:44Z;68495;68495;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;2.7;ug/l
Westerschelde;5;2021-07-06T16:16:44Z;68495;68495;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;14.84;PSU
Westerschelde;5;2021-07-06T16:16:44Z;68495;68495;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;1.5;/m
Westerschelde;6;2021-07-06T16:36:57Z;71923;71923;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;8.82;NTU
Westerschelde;6;2021-07-06T16:36:57Z;71923;71923;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;2.5;ug/l
Westerschelde;6;2021-07-06T16:36:57Z;71923;71923;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;12.36;PSU
Westerschelde;6;2021-07-06T16:36:57Z;71923;71923;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;1.9;/m
Westerschelde;7a;2021-07-06T16:56:01Z;73498;73498;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;7.94;NTU
Westerschelde;7a;2021-07-06T16:56:01Z;73498;73498;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;2.1;ug/l
Westerschelde;7a;2021-07-06T16:56:01Z;73498;73498;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;10.61;PSU
Westerschelde;7a;2021-07-06T16:56:01Z;73498;73498;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;1.8;/m
Westerschelde;5;2021-08-02T12:45:35Z;61310;61310;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;5.01;NTU
Westerschelde;5;2021-08-02T12:45:35Z;61310;61310;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;4.4;ug/l
Westerschelde;5;2021-08-02T12:45:35Z;61310;61310;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;17.46;PSU
Westerschelde;5;2021-08-02T12:45:35Z;61310;61310;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;1.4;/m
Westerschelde;5;2021-08-02T13:04:38Z;63357;63357;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;7.13;NTU
Westerschelde;5;2021-08-02T13:04:38Z;63357;63357;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;3.7;ug/l
Westerschelde;5;2021-08-02T13:04:38Z;63357;63357;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;14.81;PSU
Westerschelde;5;2021-08-02T13:04:38Z;63357;63357;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;1.7;/m
Westerschelde;5;2021-08-02T13:23:41Z;65516;65516;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;10.32;NTU
Westerschelde;5;2021-08-02T13:23:41Z;65516;65516;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;4;ug/l
Westerschelde;5;2021-08-02T13:23:41Z;65516;65516;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;14.39;PSU
Westerschelde;5;2021-08-02T13:23:41Z;65516;65516;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;2;/m
Westerschelde;5;2021-08-02T13:42:44Z;68608;68608;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;5.42;NTU
Westerschelde;5;2021-08-02T13:42:44Z;68608;68608;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;3.1;ug/l
Westerschelde;5;2021-08-02T13:42:44Z;68608;68608;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;13.45;PSU
Westerschelde;5;2021-08-02T13:42:44Z;68608;68608;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;1.5;/m
Westerschelde;6;2021-08-02T14:01:47Z;72084;72084;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;8.4;NTU
Westerschelde;6;2021-08-02T14:01:47Z;72084;72084;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;3;ug/l
Westerschelde;6;2021-08-02T14:01:47Z;72084;72084;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;11.49;PSU
Westerschelde;6;2021-08-02T14:01:47Z;72084;72084;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;1.8;/m
Westerschelde;1;2021-08-05T11:59:18Z;28268;28268;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;1.92;NTU
Westerschelde;1;2021-08-05T11:59:18Z;28268;28268;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;3.3;ug/l
Westerschelde;1;2021-08-05T11:59:18Z;28268;28268;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;28.67;PSU
Westerschelde;1;2021-08-05T11:59:18Z;28268;28268;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;1;/m
Westerschelde;1;2021-08-05T12:18:02Z;30858;30858;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;2.19;NTU
Westerschelde;1;2021-08-05T12:18:02Z;30858;30858;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;3.4;ug/l
Westerschelde;1;2021-08-05T12:18:02Z;30858;30858;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;28.57;PSU
Westerschelde;1;2021-08-05T12:18:02Z;30858;30858;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;1.1;/m
Westerschelde;1;2021-08-05T12:37:05Z;36377;36377;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;12.05;NTU
Westerschelde;1;2021-08-05T12:37:05Z;36377;36377;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;4.7;ug/l
Westerschelde;1;2021-08-05T12:37:05Z;36377;36377;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;28.23;PSU
Westerschelde;1;2021-08-05T12:37:05Z;36377;36377;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;2.2;/m
Westerschelde;3;2021-08-05T12:56:08Z;39671;39671;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;3.41;NTU
Westerschelde;3;2021-08-05T12:56:08Z;39671;39671;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;chlfa;3.4;ug/l
Westerschelde;3;2021-08-05T12:56:08Z;39671;39671;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;salinity;25.28;PSU
Westerschelde;3;2021-08-05T12:56:08Z;39671;39671;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;Kd;1.2;/m
Westerschelde;3;2021-08-05T13:15:11Z;44288;44288;Rijkswaterstaat;CC0;Scanfish;2025-12-01;load_rws_environmentals.Rmd;turbidity;5.18;NTU
