gebied;compartiment;datetime;X_RD;Y_RD;source;license;method;date_added;script;parameter;value;unit
Westerschelde;4;2019-06-27T11:50:04Z;55336;379244;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PP_depth_integrated;NA;mg C/m2/d
Westerschelde;4;2019-06-27T12:08:47Z;57141;382925;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PP_depth_integrated;NA;mg C/m2/d
Westerschelde;1;2019-07-25T07:51:34Z;32001;382005;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PP_depth_integrated;NA;mg C/m2/d
Westerschelde;1;2019-07-25T08:10:16Z;36682;380716;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PP_depth_integrated;NA;mg C/m2/d
Westerschelde;3;2019-07-25T08:28:59Z;39653;377496;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PP_depth_integrated;NA;mg C/m2/d
Westerschelde;3;2019-07-25T08:47:42Z;43599;375530;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PP_depth_integrated;NA;mg C/m2/d
Westerschelde;3;2019-07-25T09:06:25Z;46221;374517;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PP_depth_integrated;NA;mg C/m2/d
Westerschelde;3;2019-07-25T09:25:07Z;48562;373958;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PP_depth_integrated;NA;mg C/m2/d
Westerschelde;3;2019-07-25T09:43:50Z;52224;375865;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PP_depth_integrated;NA;mg C/m2/d
Westerschelde;4;2019-07-25T10:02:33Z;55131;378557;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PP_depth_integrated;NA;mg C/m2/d
Westerschelde;4;2019-07-25T10:21:15Z;56474;381894;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PP_depth_integrated;NA;mg C/m2/d
Westerschelde;4;2019-07-25T10:39:58Z;58317;383804;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PP_depth_integrated;NA;mg C/m2/d
Westerschelde;1;2016-05-03T11:22:00Z;30459;382089;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;30.54263109;mgC (mg chla)-1 h-1
Westerschelde;1;2016-05-03T11:22:00Z;30459;382089;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;alfaB_EP;0.18143987;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;1;2016-05-03T11:22:00Z;30459;382089;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;Eopt_EP;593.1355912;µmol fotonen m-2 s-1
Westerschelde;1;2016-05-03T11:37:00Z;34898;382053;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;39.58391205;mgC (mg chla)-1 h-1
Westerschelde;1;2016-05-03T11:37:00Z;34898;382053;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;alfaB_EP;0.23019515;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;1;2016-05-03T11:37:00Z;34898;382053;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;Eopt_EP;578.1772651;µmol fotonen m-2 s-1
Westerschelde;3;2016-05-03T11:53:00Z;37967;379296;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;43.16149747;mgC (mg chla)-1 h-1
Westerschelde;3;2016-05-03T11:53:00Z;37967;379296;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;alfaB_EP;0.213816758;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;3;2016-05-03T11:53:00Z;37967;379296;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;Eopt_EP;1499.992131;µmol fotonen m-2 s-1
Westerschelde;3;2016-05-03T12:08:00Z;40609;376221;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;29.72016941;mgC (mg chla)-1 h-1
Westerschelde;3;2016-05-03T12:08:00Z;40609;376221;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;alfaB_EP;0.145767737;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;3;2016-05-03T12:08:00Z;40609;376221;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;Eopt_EP;562.034673;µmol fotonen m-2 s-1
Westerschelde;3;2016-05-03T12:23:00Z;44345;374561;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;32.1170584;mgC (mg chla)-1 h-1
Westerschelde;3;2016-05-03T12:23:00Z;44345;374561;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;alfaB_EP;0.132998045;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;3;2016-05-03T12:23:00Z;44345;374561;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;Eopt_EP;855.7885439;µmol fotonen m-2 s-1
Westerschelde;3;2016-05-03T12:38:00Z;47819;373635;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;23.44742078;mgC (mg chla)-1 h-1
Westerschelde;3;2016-05-03T12:38:00Z;47819;373635;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;alfaB_EP;0.131139216;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;3;2016-05-03T12:38:00Z;47819;373635;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;Eopt_EP;771.0165679;µmol fotonen m-2 s-1
Westerschelde;3;2016-05-03T12:53:00Z;51211;375196;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;30.04615535;mgC (mg chla)-1 h-1
Westerschelde;3;2016-05-03T12:53:00Z;51211;375196;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;alfaB_EP;0.129078241;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;3;2016-05-03T12:53:00Z;51211;375196;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;Eopt_EP;753.0916592;µmol fotonen m-2 s-1
Westerschelde;4;2016-05-03T13:08:00Z;54352;377479;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;31.06998337;mgC (mg chla)-1 h-1
Westerschelde;4;2016-05-03T13:08:00Z;54352;377479;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;alfaB_EP;0.130754248;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;4;2016-05-03T13:08:00Z;54352;377479;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;Eopt_EP;838.9947172;µmol fotonen m-2 s-1
Westerschelde;4;2016-05-03T13:23:00Z;55866;380717;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;25.37869337;mgC (mg chla)-1 h-1
Westerschelde;4;2016-05-03T13:23:00Z;55866;380717;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;alfaB_EP;0.12797584;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;4;2016-05-03T13:23:00Z;55866;380717;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;Eopt_EP;1086.018069;µmol fotonen m-2 s-1
Westerschelde;4;2016-05-03T13:38:00Z;57606;383503;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;23.95407797;mgC (mg chla)-1 h-1
Westerschelde;4;2016-05-03T13:38:00Z;57606;383503;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;alfaB_EP;0.098370622;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;4;2016-05-03T13:38:00Z;57606;383503;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;Eopt_EP;783.3705352;µmol fotonen m-2 s-1
Westerschelde;5;2016-05-03T16:28:00Z;60770;382550;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;25.35973064;mgC (mg chla)-1 h-1
Westerschelde;5;2016-05-03T16:28:00Z;60770;382550;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;alfaB_EP;0.072083644;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;5;2016-05-03T16:28:00Z;60770;382550;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;Eopt_EP;723.8004498;µmol fotonen m-2 s-1
Westerschelde;5;2016-05-03T16:43:00Z;62802;380129;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;16.37507101;mgC (mg chla)-1 h-1
Westerschelde;5;2016-05-03T16:43:00Z;62802;380129;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;alfaB_EP;0.060692203;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;5;2016-05-03T16:43:00Z;62802;380129;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;Eopt_EP;926.3758193;µmol fotonen m-2 s-1
Westerschelde;5;2016-05-03T16:59:00Z;64936;377627;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;13.47214735;mgC (mg chla)-1 h-1
Westerschelde;5;2016-05-03T16:59:00Z;64936;377627;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;alfaB_EP;0.044301937;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;5;2016-05-03T16:59:00Z;64936;377627;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;Eopt_EP;839.2669174;µmol fotonen m-2 s-1
Westerschelde;5;2016-05-03T17:14:00Z;67310;376348;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;10.90265655;mgC (mg chla)-1 h-1
Westerschelde;5;2016-05-03T17:14:00Z;67310;376348;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;alfaB_EP;0.038679521;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;5;2016-05-03T17:14:00Z;67310;376348;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;Eopt_EP;990.0197663;µmol fotonen m-2 s-1
Westerschelde;6;2016-05-03T17:28:00Z;69994;377509;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;6.638214098;mgC (mg chla)-1 h-1
Westerschelde;6;2016-05-03T17:28:00Z;69994;377509;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;alfaB_EP;0.022663134;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;6;2016-05-03T17:28:00Z;69994;377509;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;Eopt_EP;810.3727702;µmol fotonen m-2 s-1
Westerschelde;6;2016-05-03T17:42:00Z;72469;378381;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;5.623266663;mgC (mg chla)-1 h-1
Westerschelde;6;2016-05-03T17:42:00Z;72469;378381;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;alfaB_EP;0.017090704;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;6;2016-05-03T17:42:00Z;72469;378381;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;Eopt_EP;758.1055431;µmol fotonen m-2 s-1
Westerschelde;7;2016-05-03T17:57:00Z;73670;375885;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;5.545494769;mgC (mg chla)-1 h-1
Westerschelde;7;2016-05-03T17:57:00Z;73670;375885;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;alfaB_EP;0.015973293;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;7;2016-05-03T17:57:00Z;73670;375885;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;Eopt_EP;952.9401613;µmol fotonen m-2 s-1
Westerschelde;9;2016-05-03T18:09:00Z;75391;374070;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;4.910112987;mgC (mg chla)-1 h-1
Westerschelde;9;2016-05-03T18:09:00Z;75391;374070;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;alfaB_EP;0.014664618;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;9;2016-05-03T18:09:00Z;75391;374070;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;Eopt_EP;831.9459219;µmol fotonen m-2 s-1
Westerschelde;5;2016-05-31T14:46:00Z;59808;383409;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;13.78787825;mgC (mg chla)-1 h-1
Westerschelde;5;2016-05-31T14:46:00Z;59808;383409;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;alfaB_EP;0.031296805;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;5;2016-05-31T14:46:00Z;59808;383409;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;Eopt_EP;1499.997442;µmol fotonen m-2 s-1
Westerschelde;5;2016-05-31T15:02:00Z;61644;381244;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;8.992294965;mgC (mg chla)-1 h-1
Westerschelde;5;2016-05-31T15:02:00Z;61644;381244;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;alfaB_EP;0.027658181;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;5;2016-05-31T15:02:00Z;61644;381244;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;Eopt_EP;822.7970477;µmol fotonen m-2 s-1
Westerschelde;5;2016-05-31T15:14:00Z;63310;379623;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;10.12703906;mgC (mg chla)-1 h-1
Westerschelde;5;2016-05-31T15:14:00Z;63310;379623;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;alfaB_EP;0.031746814;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;5;2016-05-31T15:14:00Z;63310;379623;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;Eopt_EP;711.7266999;µmol fotonen m-2 s-1
Westerschelde;5;2016-05-31T15:22:00Z;64399;378602;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;14.0274777;mgC (mg chla)-1 h-1
Westerschelde;5;2016-05-31T15:22:00Z;64399;378602;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;alfaB_EP;0.032981521;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;5;2016-05-31T15:22:00Z;64399;378602;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;Eopt_EP;1499.995895;µmol fotonen m-2 s-1
Westerschelde;5;2016-05-31T15:37:00Z;66075;376336;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;11.55762524;mgC (mg chla)-1 h-1
Westerschelde;5;2016-05-31T15:37:00Z;66075;376336;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;alfaB_EP;0.034175936;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;5;2016-05-31T15:37:00Z;66075;376336;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;Eopt_EP;1099.192426;µmol fotonen m-2 s-1
Westerschelde;5;2016-05-31T15:51:00Z;68298;376596;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;9.709890725;mgC (mg chla)-1 h-1
Westerschelde;5;2016-05-31T15:51:00Z;68298;376596;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;alfaB_EP;0.023221519;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;5;2016-05-31T15:51:00Z;68298;376596;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;Eopt_EP;722.7840664;µmol fotonen m-2 s-1
Westerschelde;6;2016-05-31T16:05:00Z;70649;377974;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;8.877705123;mgC (mg chla)-1 h-1
Westerschelde;6;2016-05-31T16:05:00Z;70649;377974;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;alfaB_EP;0.022310538;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;6;2016-05-31T16:05:00Z;70649;377974;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;Eopt_EP;1088.023147;µmol fotonen m-2 s-1
Westerschelde;7;2016-05-31T16:19:00Z;72809;378051;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;9.456328765;mgC (mg chla)-1 h-1
Westerschelde;7;2016-05-31T16:19:00Z;72809;378051;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;alfaB_EP;0.021594877;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;7;2016-05-31T16:19:00Z;72809;378051;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;Eopt_EP;799.3889014;µmol fotonen m-2 s-1
Westerschelde;7;2016-05-31T16:34:00Z;73638;375791;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;6.672894524;mgC (mg chla)-1 h-1
Westerschelde;7;2016-05-31T16:34:00Z;73638;375791;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;alfaB_EP;0.016752422;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;7;2016-05-31T16:34:00Z;73638;375791;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;Eopt_EP;732.2020457;µmol fotonen m-2 s-1
Westerschelde;9;2016-05-31T16:50:00Z;75692;373852;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;5.238340664;mgC (mg chla)-1 h-1
Westerschelde;9;2016-05-31T16:50:00Z;75692;373852;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;alfaB_EP;0.015490677;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;9;2016-05-31T16:50:00Z;75692;373852;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;Eopt_EP;867.3687101;µmol fotonen m-2 s-1
Westerschelde;1;2016-06-13T08:52:00Z;33494;382042;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;3.558660814;mgC (mg chla)-1 h-1
Westerschelde;1;2016-06-13T08:52:00Z;33494;382042;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;alfaB_EP;0.021942754;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;1;2016-06-13T08:52:00Z;33494;382042;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;Eopt_EP;558.0892395;µmol fotonen m-2 s-1
Westerschelde;3;2016-06-13T09:05:00Z;36829;380700;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;4.800981454;mgC (mg chla)-1 h-1
Westerschelde;3;2016-06-13T09:05:00Z;36829;380700;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;alfaB_EP;0.031048466;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;3;2016-06-13T09:05:00Z;36829;380700;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;Eopt_EP;359.3976506;µmol fotonen m-2 s-1
Westerschelde;3;2016-06-13T09:20:00Z;39128;377729;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;9.037729466;mgC (mg chla)-1 h-1
Westerschelde;3;2016-06-13T09:20:00Z;39128;377729;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;alfaB_EP;0.035767217;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;3;2016-06-13T09:20:00Z;39128;377729;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;Eopt_EP;967.5995102;µmol fotonen m-2 s-1
Westerschelde;3;2016-06-13T09:35:00Z;42186;375300;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;4.97008275;mgC (mg chla)-1 h-1
Westerschelde;3;2016-06-13T09:35:00Z;42186;375300;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;alfaB_EP;0.018079932;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;3;2016-06-13T09:35:00Z;42186;375300;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;Eopt_EP;1499.999595;µmol fotonen m-2 s-1
Westerschelde;3;2016-06-13T09:49:00Z;45772;374245;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;3.472450279;mgC (mg chla)-1 h-1
Westerschelde;3;2016-06-13T09:49:00Z;45772;374245;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;alfaB_EP;0.017204664;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;3;2016-06-13T09:49:00Z;45772;374245;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;Eopt_EP;1499.835256;µmol fotonen m-2 s-1
Westerschelde;3;2016-06-13T10:27:00Z;48921;373992;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;5.362879723;mgC (mg chla)-1 h-1
Westerschelde;3;2016-06-13T10:27:00Z;48921;373992;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;alfaB_EP;0.016749114;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;3;2016-06-13T10:27:00Z;48921;373992;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;Eopt_EP;1499.999749;µmol fotonen m-2 s-1
Westerschelde;3;2016-06-13T10:42:00Z;52129;375853;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;4.804476289;mgC (mg chla)-1 h-1
Westerschelde;3;2016-06-13T10:42:00Z;52129;375853;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;alfaB_EP;0.01242697;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;3;2016-06-13T10:42:00Z;52129;375853;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;Eopt_EP;991.6776828;µmol fotonen m-2 s-1
Westerschelde;4;2016-06-13T10:53:00Z;54187;377376;NIOZ_Dick;can not be published without NIOZ permission;FRRF;2025-12-01;load_niozDick_integrated_pp.Rmd;PBmax_EP;2.849543774;mgC (mg chla)-1 h-1
