# calculated from Scheldemonitor
# Daggemiddeld debiet in m3/s or Dag gemiddeld debiet in m³/s
# locatie Grens België-Nederland calc/Zeeschelde
# year - year
# month - month
# monthlymean - monthly mean Q in m3/d
# date - constructed date
year;month;monthlyMean;date
Tielrode Monding calc/Durme;2015;1;6.070181826263034;2015-01-15
Tielrode Monding calc/Durme;2015;2;3.95623588634553;2015-02-15
Tielrode Monding calc/Durme;2015;3;3.353771661659566;2015-03-15
Tielrode Monding calc/Durme;2015;4;2.404016488021613;2015-04-15
Tielrode Monding calc/Durme;2015;5;1.8075279574128653;2015-05-15
Tielrode Monding calc/Durme;2015;6;1.3734369019397428;2015-06-15
Tielrode Monding calc/Durme;2015;7;1.3462777924439722;2015-07-15
Tielrode Monding calc/Durme;2015;8;1.702768046838221;2015-08-15
Tielrode Monding calc/Durme;2015;9;1.9241681889947506;2015-09-15
Tielrode Monding calc/Durme;2015;10;1.6718993570095528;2015-10-15
Tielrode Monding calc/Durme;2015;11;1.9576875344885782;2015-11-15
Tielrode Monding calc/Durme;2015;12;2.750448045288451;2015-12-15
Tielrode Monding calc/Durme;2016;1;4.241157151729113;2016-01-15
Tielrode Monding calc/Durme;2016;2;5.839928483986291;2016-02-15
Tielrode Monding calc/Durme;2016;3;3.3439741689136007;2016-03-15
Tielrode Monding calc/Durme;2016;4;2.3175209878695804;2016-04-15
Tielrode Monding calc/Durme;2016;5;1.9939463748151793;2016-05-15
Tielrode Monding calc/Durme;2016;6;6.430894639091032;2016-06-15
Tielrode Monding calc/Durme;2016;7;2.4043512072368225;2016-07-15
Tielrode Monding calc/Durme;2016;8;1.757542333680346;2016-08-15
Tielrode Monding calc/Durme;2016;9;1.1687189146558583;2016-09-15
Tielrode Monding calc/Durme;2016;10;1.3996675218260335;2016-10-15
Tielrode Monding calc/Durme;2016;11;2.3932894865983276;2016-11-15
Tielrode Monding calc/Durme;2016;12;1.9196767925918838;2016-12-15
Tielrode Monding calc/Durme;2017;1;2.9030130324925314;2017-01-15
Tielrode Monding calc/Durme;2017;2;2.9581852498642087;2017-02-15
Tielrode Monding calc/Durme;2017;3;3.495150805960415;2017-03-15
Tielrode Monding calc/Durme;2017;4;1.8374488614639846;2017-04-15
Tielrode Monding calc/Durme;2017;5;1.5103949368874072;2017-05-15
Tielrode Monding calc/Durme;2017;6;0.8488565073718654;2017-06-15
Tielrode Monding calc/Durme;2017;7;1.2297564363863895;2017-07-15
Tielrode Monding calc/Durme;2017;8;1.399612922004681;2017-08-15
Tielrode Monding calc/Durme;2017;9;1.6073019791672192;2017-09-15
Tielrode Monding calc/Durme;2017;10;2.5775116977929877;2017-10-15
Tielrode Monding calc/Durme;2017;11;2.4046052845945827;2017-11-15
Tielrode Monding calc/Durme;2017;12;3.665680382062229;2017-12-15
Tielrode Monding calc/Durme;2018;1;4.073546623901466;2018-01-15
Tielrode Monding calc/Durme;2018;2;2.6227683614719877;2018-02-15
Tielrode Monding calc/Durme;2018;3;2.9038728785969554;2018-03-15
Tielrode Monding calc/Durme;2018;4;2.4885248581962625;2018-04-15
Tielrode Monding calc/Durme;2018;5;2.058683271021004;2018-05-15
Tielrode Monding calc/Durme;2018;6;1.6134406683208338;2018-06-15
Tielrode Monding calc/Durme;2018;7;1.084449865006768;2018-07-15
Tielrode Monding calc/Durme;2018;8;1.3058954978834327;2018-08-15
Tielrode Monding calc/Durme;2018;9;1.3873331325328746;2018-09-15
Tielrode Monding calc/Durme;2018;10;1.3009834987006348;2018-10-15
Tielrode Monding calc/Durme;2018;11;1.5520994706627245;2018-11-15
Tielrode Monding calc/Durme;2018;12;2.5275828502310738;2018-12-15
Tielrode Monding calc/Durme;2019;1;2.621308830935786;2019-01-15
Tielrode Monding calc/Durme;2019;2;3.2380305017645608;2019-02-15
Tielrode Monding calc/Durme;2019;3;3.585120380497593;2019-03-15
Tielrode Monding calc/Durme;2019;4;1.8822557571561136;2019-04-15
Tielrode Monding calc/Durme;2019;5;1.8262740193262768;2019-05-15
Tielrode Monding calc/Durme;2019;6;2.019339285857682;2019-06-15
Tielrode Monding calc/Durme;2019;7;1.363146605437313;2019-07-15
Tielrode Monding calc/Durme;2019;8;1.3105562471560512;2019-08-15
Tielrode Monding calc/Durme;2019;9;1.2270881125166215;2019-09-15
Tielrode Monding calc/Durme;2019;10;1.8454511988054467;2019-10-15
Tielrode Monding calc/Durme;2019;11;1.9415171046855624;2019-11-15
Tielrode Monding calc/Durme;2019;12;2.8128845838683376;2019-12-15
Tielrode Monding calc/Durme;2020;1;2.3914100775803724;2020-01-15
Tielrode Monding calc/Durme;2020;2;4.777957424180113;2020-02-15
Tielrode Monding calc/Durme;2020;3;4.620725716599784;2020-03-15
Tielrode Monding calc/Durme;2020;4;1.692966500550128;2020-04-15
Tielrode Monding calc/Durme;2020;5;1.2874325769813426;2020-05-15
Tielrode Monding calc/Durme;2020;6;1.327180227887889;2020-06-15
Tielrode Monding calc/Durme;2020;7;1.1478397964371971;2020-07-15
Tielrode Monding calc/Durme;2020;8;1.1250453904241091;2020-08-15
Tielrode Monding calc/Durme;2020;9;1.2243017238780227;2020-09-15
Tielrode Monding calc/Durme;2020;10;1.6333144987171182;2020-10-15
Tielrode Monding calc/Durme;2020;11;1.5980117815828245;2020-11-15
Tielrode Monding calc/Durme;2020;12;2.245636674366569;2020-12-15
Tielrode Monding calc/Durme;2021;1;3.742785207845673;2021-01-15
Tielrode Monding calc/Durme;2021;2;4.2519280751006665;2021-02-15
Tielrode Monding calc/Durme;2021;3;2.689361804565918;2021-03-15
Tielrode Monding calc/Durme;2021;4;2.1059004719258416;2021-04-15
Tielrode Monding calc/Durme;2021;5;2.028284424089636;2021-05-15
Tielrode Monding calc/Durme;2021;6;2.2266561816775874;2021-06-15
Tielrode Monding calc/Durme;2021;7;5.267569345619676;2021-07-15
Tielrode Monding calc/Durme;2021;8;2.567239073338753;2021-08-15
Tielrode Monding calc/Durme;2021;9;1.464564083745384;2021-09-15
Tielrode Monding calc/Durme;2021;10;2.2645558587451524;2021-10-15
Tielrode Monding calc/Durme;2021;11;2.1457099172948246;2021-11-15
Tielrode Monding calc/Durme;2021;12;3.5358525234016707;2021-12-15
Tielrode Monding calc/Durme;2022;1;3.864967934708109;2022-01-15
Tielrode Monding calc/Durme;2022;2;4.309786807698391;2022-02-15
Tielrode Monding calc/Durme;2022;3;2.1435786167488926;2022-03-15
Tielrode Monding calc/Durme;2022;4;1.9387809234430193;2022-04-15
Tielrode Monding calc/Durme;2022;5;1.5988163492020742;2022-05-15
Tielrode Monding calc/Durme;2022;6;1.8290094061857178;2022-06-15
Tielrode Monding calc/Durme;2022;7;1.1185333912737454;2022-07-15
Tielrode Monding calc/Durme;2022;8;0.9256334961956869;2022-08-15
Tielrode Monding calc/Durme;2022;9;1.5922358591544816;2022-09-15
Tielrode Monding calc/Durme;2022;10;1.517725272970566;2022-10-15
Tielrode Monding calc/Durme;2022;11;1.28999996185303;2022-11-15
Wintam Monding calc/Rupel;2001;1;101.90353444621041;2001-01-15
Wintam Monding calc/Rupel;2001;2;104.51090208591559;2001-02-15
Wintam Monding calc/Rupel;2001;3;108.56515821135669;2001-03-15
Wintam Monding calc/Rupel;2001;4;102.2891658930928;2001-04-15
Wintam Monding calc/Rupel;2001;5;50.218566943834944;2001-05-15
Wintam Monding calc/Rupel;2001;6;38.586090034120424;2001-06-15
Wintam Monding calc/Rupel;2001;7;40.583976351994934;2001-07-15
Wintam Monding calc/Rupel;2001;8;33.91624227630459;2001-08-15
Wintam Monding calc/Rupel;2001;9;76.09138516738847;2001-09-15
Wintam Monding calc/Rupel;2001;10;61.40621325388982;2001-10-15
Wintam Monding calc/Rupel;2001;11;73.38117640503869;2001-11-15
Wintam Monding calc/Rupel;2001;12;96.53674197303017;2001-12-15
Wintam Monding calc/Rupel;2002;1;94.70266747578623;2002-01-15
Wintam Monding calc/Rupel;2002;2;143.01007849329642;2002-02-15
Wintam Monding calc/Rupel;2002;3;117.95112403216783;2002-03-15
Wintam Monding calc/Rupel;2002;4;58.93527770964741;2002-04-15
Wintam Monding calc/Rupel;2002;5;55.01439490986564;2002-05-15
Wintam Monding calc/Rupel;2002;6;45.272477394125566;2002-06-15
Wintam Monding calc/Rupel;2002;7;50.357778703172144;2002-07-15
Wintam Monding calc/Rupel;2002;8;67.90322970546454;2002-08-15
Wintam Monding calc/Rupel;2002;9;41.35296534538335;2002-09-15
Wintam Monding calc/Rupel;2002;10;50.52334699812101;2002-10-15
Wintam Monding calc/Rupel;2002;11;92.45071529393498;2002-11-15
Wintam Monding calc/Rupel;2002;12;81.65152773303971;2002-12-15
Wintam Monding calc/Rupel;2003;1;128.30212380801018;2003-01-15
Wintam Monding calc/Rupel;2003;2;85.52809553941506;2003-02-15
Wintam Monding calc/Rupel;2003;3;66.76778354735883;2003-03-15
Wintam Monding calc/Rupel;2003;4;48.97754728190991;2003-04-15
Wintam Monding calc/Rupel;2003;5;55.493093289315425;2003-05-15
Wintam Monding calc/Rupel;2003;6;40.09696539946018;2003-06-15
Wintam Monding calc/Rupel;2003;7;35.2575498551892;2003-07-15
Wintam Monding calc/Rupel;2003;8;27.092226569597862;2003-08-15
Wintam Monding calc/Rupel;2003;9;28.924652989855282;2003-09-15
Wintam Monding calc/Rupel;2003;10;39.931798326708666;2003-10-15
Wintam Monding calc/Rupel;2003;11;42.242006169260435;2003-11-15
Wintam Monding calc/Rupel;2003;12;55.926864769836264;2003-12-15
Wintam Monding calc/Rupel;2004;1;94.33091832460637;2004-01-15
Wintam Monding calc/Rupel;2004;2;76.30778783647887;2004-02-15
Wintam Monding calc/Rupel;2004;3;57.08190761719626;2004-03-15
Wintam Monding calc/Rupel;2004;4;44.63631863785852;2004-04-15
Wintam Monding calc/Rupel;2004;5;39.61021077577641;2004-05-15
Wintam Monding calc/Rupel;2004;6;36.138082943115634;2004-06-15
Wintam Monding calc/Rupel;2004;7;44.55998670684126;2004-07-15
Wintam Monding calc/Rupel;2004;8;46.56239709597714;2004-08-15
Wintam Monding calc/Rupel;2004;9;40.74937931041869;2004-09-15
Wintam Monding calc/Rupel;2004;10;42.77421659865769;2004-10-15
Wintam Monding calc/Rupel;2004;11;59.093450673703074;2004-11-15
Wintam Monding calc/Rupel;2004;12;70.69879985474032;2004-12-15
Wintam Monding calc/Rupel;2005;1;67.49744555795627;2005-01-15
Wintam Monding calc/Rupel;2005;2;91.09250248959275;2005-02-15
Wintam Monding calc/Rupel;2005;3;62.08102773736195;2005-03-15
Wintam Monding calc/Rupel;2005;4;53.57990453805338;2005-04-15
Wintam Monding calc/Rupel;2005;5;46.599311114470815;2005-05-15
Wintam Monding calc/Rupel;2005;6;31.345443032420807;2005-06-15
Wintam Monding calc/Rupel;2005;7;39.86091269630027;2005-07-15
Wintam Monding calc/Rupel;2005;8;37.84377484533404;2005-08-15
Wintam Monding calc/Rupel;2005;9;35.32659660738759;2005-09-15
Wintam Monding calc/Rupel;2005;10;38.66736973024508;2005-10-15
Wintam Monding calc/Rupel;2005;11;45.29543676123114;2005-11-15
Wintam Monding calc/Rupel;2005;12;54.682377143983025;2005-12-15
Wintam Monding calc/Rupel;2006;1;47.475856846860665;2006-01-15
Wintam Monding calc/Rupel;2006;2;67.70437741366595;2006-02-15
Wintam Monding calc/Rupel;2006;3;67.29274551216392;2006-03-15
Wintam Monding calc/Rupel;2006;4;55.69395830334616;2006-04-15
Wintam Monding calc/Rupel;2006;5;51.71577218917422;2006-05-15
Wintam Monding calc/Rupel;2006;6;38.55757243943516;2006-06-15
Wintam Monding calc/Rupel;2006;7;29.602174879111757;2006-07-15
Wintam Monding calc/Rupel;2006;8;60.71444077516705;2006-08-15
Wintam Monding calc/Rupel;2006;9;33.27851039932503;2006-09-15
Wintam Monding calc/Rupel;2006;10;35.92487258872864;2006-10-15
Wintam Monding calc/Rupel;2006;11;50.54052355270592;2006-11-15
Wintam Monding calc/Rupel;2006;12;67.33213474982115;2006-12-15
Wintam Monding calc/Rupel;2007;1;92.31372851718484;2007-01-15
Wintam Monding calc/Rupel;2007;2;81.73599670978581;2007-02-15
Wintam Monding calc/Rupel;2007;3;87.2408647785552;2007-03-15
Wintam Monding calc/Rupel;2007;4;36.443687837651055;2007-04-15
Wintam Monding calc/Rupel;2007;5;40.89150090614325;2007-05-15
Wintam Monding calc/Rupel;2007;6;41.96269786438734;2007-06-15
Wintam Monding calc/Rupel;2007;7;47.35357494344542;2007-07-15
Wintam Monding calc/Rupel;2007;8;45.379120109367776;2007-08-15
Wintam Monding calc/Rupel;2007;9;36.60668668044641;2007-09-15
Wintam Monding calc/Rupel;2007;10;46.24137217680967;2007-10-15
Wintam Monding calc/Rupel;2007;11;61.82033766142501;2007-11-15
Wintam Monding calc/Rupel;2007;12;84.75713593316223;2007-12-15
Wintam Monding calc/Rupel;2008;1;69.1398431925385;2008-01-15
Wintam Monding calc/Rupel;2008;2;60.239605994097914;2008-02-15
Wintam Monding calc/Rupel;2008;3;103.44527616488922;2008-03-15
Wintam Monding calc/Rupel;2008;4;63.16260764367719;2008-04-15
Wintam Monding calc/Rupel;2008;5;44.78076540969385;2008-05-15
Wintam Monding calc/Rupel;2008;6;61.69681486948657;2008-06-15
Wintam Monding calc/Rupel;2008;7;44.89669591838988;2008-07-15
Wintam Monding calc/Rupel;2008;8;49.34719832472894;2008-08-15
Wintam Monding calc/Rupel;2008;9;33.91899296736443;2008-09-15
Wintam Monding calc/Rupel;2008;10;47.7219270353224;2008-10-15
Wintam Monding calc/Rupel;2008;11;55.86179155612164;2008-11-15
Wintam Monding calc/Rupel;2008;12;63.25803238986897;2008-12-15
Wintam Monding calc/Rupel;2009;1;68.53498611728999;2009-01-15
Wintam Monding calc/Rupel;2009;2;85.11769047593506;2009-02-15
Wintam Monding calc/Rupel;2009;3;65.26082760804387;2009-03-15
Wintam Monding calc/Rupel;2009;4;45.14916128194391;2009-04-15
Wintam Monding calc/Rupel;2009;5;34.83044875466771;2009-05-15
Wintam Monding calc/Rupel;2009;6;30.012461462390256;2009-06-15
Wintam Monding calc/Rupel;2009;7;30.932031073690357;2009-07-15
Wintam Monding calc/Rupel;2009;8;24.82219788473866;2009-08-15
Wintam Monding calc/Rupel;2009;9;24.381953507973993;2009-09-15
Wintam Monding calc/Rupel;2009;10;34.664569469553754;2009-10-15
Wintam Monding calc/Rupel;2009;11;46.42979890819766;2009-11-15
Wintam Monding calc/Rupel;2009;12;65.4842954611791;2009-12-15
Wintam Monding calc/Rupel;2010;1;61.84273336358155;2010-01-15
Wintam Monding calc/Rupel;2010;2;66.0403203471629;2010-02-15
Wintam Monding calc/Rupel;2010;3;63.134430046823056;2010-03-15
Wintam Monding calc/Rupel;2010;4;40.26607875731935;2010-04-15
Wintam Monding calc/Rupel;2010;5;32.591809974903;2010-05-15
Wintam Monding calc/Rupel;2010;6;22.536709322066653;2010-06-15
Wintam Monding calc/Rupel;2010;7;23.86016074522701;2010-07-15
Wintam Monding calc/Rupel;2010;8;38.15802177582325;2010-08-15
Wintam Monding calc/Rupel;2010;9;40.5601987226947;2010-09-15
Wintam Monding calc/Rupel;2010;10;37.66028952180929;2010-10-15
Wintam Monding calc/Rupel;2010;11;80.85948593755765;2010-11-15
Wintam Monding calc/Rupel;2010;12;68.48465651657297;2010-12-15
Wintam Monding calc/Rupel;2011;1;106.23495073141548;2011-01-15
Wintam Monding calc/Rupel;2011;2;61.07713241141241;2011-02-15
Wintam Monding calc/Rupel;2011;3;43.92807465184953;2011-03-15
Wintam Monding calc/Rupel;2011;4;31.517902130222954;2011-04-15
Wintam Monding calc/Rupel;2011;5;22.529887135794517;2011-05-15
Wintam Monding calc/Rupel;2011;6;30.322788005727798;2011-06-15
Wintam Monding calc/Rupel;2011;7;31.001454929720758;2011-07-15
Wintam Monding calc/Rupel;2011;8;48.92622360163479;2011-08-15
Wintam Monding calc/Rupel;2011;9;39.263637599373;2011-09-15
Wintam Monding calc/Rupel;2011;10;32.9536461544443;2011-10-15
Wintam Monding calc/Rupel;2011;11;29.26271965044177;2011-11-15
Wintam Monding calc/Rupel;2011;12;78.33873151662004;2011-12-15
Wintam Monding calc/Rupel;2012;1;94.31575566246555;2012-01-15
Wintam Monding calc/Rupel;2012;2;53.12629395759169;2012-02-15
Wintam Monding calc/Rupel;2012;3;46.597803971089924;2012-03-15
Wintam Monding calc/Rupel;2012;4;49.096338930370365;2012-04-15
Wintam Monding calc/Rupel;2012;5;41.956095125241376;2012-05-15
Wintam Monding calc/Rupel;2012;6;51.070925657619526;2012-06-15
Wintam Monding calc/Rupel;2012;7;42.6391651700568;2012-07-15
Wintam Monding calc/Rupel;2012;8;26.322977321435854;2012-08-15
Wintam Monding calc/Rupel;2012;9;27.64887137662603;2012-09-15
Wintam Monding calc/Rupel;2012;10;43.93728764247366;2012-10-15
Wintam Monding calc/Rupel;2012;11;39.89059886921871;2012-11-15
Wintam Monding calc/Rupel;2012;12;93.84924974425196;2012-12-15
Wintam Monding calc/Rupel;2013;1;72.77983160925483;2013-01-15
Wintam Monding calc/Rupel;2013;2;79.083437102773;2013-02-15
Wintam Monding calc/Rupel;2013;3;55.89645774926202;2013-03-15
Wintam Monding calc/Rupel;2013;4;41.35661203826343;2013-04-15
Wintam Monding calc/Rupel;2013;5;53.79081330298604;2013-05-15
Wintam Monding calc/Rupel;2013;6;35.67240181137789;2013-06-15
Wintam Monding calc/Rupel;2013;7;27.83414721655582;2013-07-15
Wintam Monding calc/Rupel;2013;8;25.61301846735901;2013-08-15
Wintam Monding calc/Rupel;2013;9;28.304143197590356;2013-09-15
Wintam Monding calc/Rupel;2013;10;35.27747837125752;2013-10-15
Wintam Monding calc/Rupel;2013;11;58.132093464720434;2013-11-15
Wintam Monding calc/Rupel;2013;12;55.12079790474071;2013-12-15
Wintam Monding calc/Rupel;2014;1;66.81074197300642;2014-01-15
Wintam Monding calc/Rupel;2014;2;66.98944587011007;2014-02-15
Wintam Monding calc/Rupel;2014;3;41.68508165792448;2014-03-15
Wintam Monding calc/Rupel;2014;4;31.010713175815134;2014-04-15
Wintam Monding calc/Rupel;2014;5;32.110331913954845;2014-05-15
Wintam Monding calc/Rupel;2014;6;25.646401095460458;2014-06-15
Wintam Monding calc/Rupel;2014;7;38.69023174281075;2014-07-15
Wintam Monding calc/Rupel;2014;8;49.662259092547686;2014-08-15
Wintam Monding calc/Rupel;2014;9;34.57904228999798;2014-09-15
Wintam Monding calc/Rupel;2014;10;37.68306553000199;2014-10-15
Wintam Monding calc/Rupel;2014;11;41.49095045086841;2014-11-15
Wintam Monding calc/Rupel;2014;12;61.91142056092003;2014-12-15
Wintam Monding calc/Rupel;2015;1;111.12418518824666;2015-01-15
Wintam Monding calc/Rupel;2015;2;72.89108524903439;2015-02-15
Wintam Monding calc/Rupel;2015;3;61.10576521223136;2015-03-15
Wintam Monding calc/Rupel;2015;4;46.548864887614194;2015-04-15
Wintam Monding calc/Rupel;2015;5;32.82813045282721;2015-05-15
Wintam Monding calc/Rupel;2015;6;25.429019542580782;2015-06-15
Wintam Monding calc/Rupel;2015;7;22.807205395335163;2015-07-15
Wintam Monding calc/Rupel;2015;8;29.7978090598054;2015-08-15
Wintam Monding calc/Rupel;2015;9;34.83146724602774;2015-09-15
Wintam Monding calc/Rupel;2015;10;30.317419518638477;2015-10-15
Wintam Monding calc/Rupel;2015;11;37.026697324859185;2015-11-15
Wintam Monding calc/Rupel;2015;12;60.72769769865315;2015-12-15
Wintam Monding calc/Rupel;2016;1;82.51816383682464;2016-01-15
Wintam Monding calc/Rupel;2016;2;126.14575165594695;2016-02-15
Wintam Monding calc/Rupel;2016;3;69.71173417702754;2016-03-15
Wintam Monding calc/Rupel;2016;4;47.69210723861238;2016-04-15
Wintam Monding calc/Rupel;2016;5;39.8277406118843;2016-05-15
Wintam Monding calc/Rupel;2016;6;136.10953756009593;2016-06-15
Wintam Monding calc/Rupel;2016;7;53.03459073594082;2016-07-15
Wintam Monding calc/Rupel;2016;8;36.7266759838371;2016-08-15
Wintam Monding calc/Rupel;2016;9;24.404650918202275;2016-09-15
Wintam Monding calc/Rupel;2016;10;28.814908258614516;2016-10-15
Wintam Monding calc/Rupel;2016;11;48.48620002711973;2016-11-15
Wintam Monding calc/Rupel;2016;12;39.64785677517189;2016-12-15
Wintam Monding calc/Rupel;2017;1;58.794906531961495;2017-01-15
Wintam Monding calc/Rupel;2017;2;58.93865374507186;2017-02-15
Wintam Monding calc/Rupel;2017;3;73.50724994364867;2017-03-15
Wintam Monding calc/Rupel;2017;4;38.06405955463142;2017-04-15
Wintam Monding calc/Rupel;2017;5;32.302356798384956;2017-05-15
Wintam Monding calc/Rupel;2017;6;24.88514236707775;2017-06-15
Wintam Monding calc/Rupel;2017;7;31.37234083954511;2017-07-15
Wintam Monding calc/Rupel;2017;8;29.06009242721835;2017-08-15
Wintam Monding calc/Rupel;2017;9;33.48997173610063;2017-09-15
Wintam Monding calc/Rupel;2017;10;33.71048553114656;2017-10-15
Wintam Monding calc/Rupel;2017;11;41.089182106677534;2017-11-15
Wintam Monding calc/Rupel;2017;12;78.79909038688913;2017-12-15
Wintam Monding calc/Rupel;2018;1;88.04727908756665;2018-01-15
Wintam Monding calc/Rupel;2018;2;58.25229133000065;2018-02-15
Wintam Monding calc/Rupel;2018;3;58.6427879961308;2018-03-15
Wintam Monding calc/Rupel;2018;4;46.587236887109356;2018-04-15
Wintam Monding calc/Rupel;2018;5;35.77974523465012;2018-05-15
Wintam Monding calc/Rupel;2018;6;28.62994877845281;2018-06-15
Wintam Monding calc/Rupel;2018;7;20.00892523838968;2018-07-15
Wintam Monding calc/Rupel;2018;8;23.374292514289426;2018-08-15
Wintam Monding calc/Rupel;2018;9;24.055641583270013;2018-09-15
Wintam Monding calc/Rupel;2018;10;22.957625412341503;2018-10-15
Wintam Monding calc/Rupel;2018;11;28.343576255106495;2018-11-15
Wintam Monding calc/Rupel;2018;12;48.17996706485514;2018-12-15
Wintam Monding calc/Rupel;2019;1;51.55236977381896;2019-01-15
Wintam Monding calc/Rupel;2019;2;63.60467364496543;2019-02-15
Wintam Monding calc/Rupel;2019;3;71.66848005137196;2019-03-15
Wintam Monding calc/Rupel;2019;4;36.3381802336521;2019-04-15
Wintam Monding calc/Rupel;2019;5;33.74247592058413;2019-05-15
Wintam Monding calc/Rupel;2019;6;38.022311697645925;2019-06-15
Wintam Monding calc/Rupel;2019;7;24.591890877725515;2019-07-15
Wintam Monding calc/Rupel;2019;8;24.030404864917113;2019-08-15
Wintam Monding calc/Rupel;2019;9;22.254365837467518;2019-09-15
Wintam Monding calc/Rupel;2019;10;36.77645093629289;2019-10-15
Wintam Monding calc/Rupel;2019;11;38.51287042799815;2019-11-15
Wintam Monding calc/Rupel;2019;12;56.143469754563256;2019-12-15
Wintam Monding calc/Rupel;2020;1;47.87171598923153;2020-01-15
Wintam Monding calc/Rupel;2020;2;96.87596568712986;2020-02-15
Wintam Monding calc/Rupel;2020;3;93.82014972073182;2020-03-15
Wintam Monding calc/Rupel;2020;4;34.19370800139653;2020-04-15
Wintam Monding calc/Rupel;2020;5;25.19099591108778;2020-05-15
Wintam Monding calc/Rupel;2020;6;26.592259739411848;2020-06-15
Wintam Monding calc/Rupel;2020;7;24.67623703564983;2020-07-15
Wintam Monding calc/Rupel;2020;8;23.200479029597044;2020-08-15
Wintam Monding calc/Rupel;2020;9;26.439820049236268;2020-09-15
Wintam Monding calc/Rupel;2020;10;33.64080683058513;2020-10-15
Wintam Monding calc/Rupel;2020;11;33.245785403953775;2020-11-15
Wintam Monding calc/Rupel;2020;12;46.827746251204196;2020-12-15
Wintam Monding calc/Rupel;2021;1;75.43356054991307;2021-01-15
Wintam Monding calc/Rupel;2021;2;86.57145411505003;2021-02-15
Wintam Monding calc/Rupel;2021;3;54.448792911685885;2021-03-15
Wintam Monding calc/Rupel;2021;4;42.47996473205481;2021-04-15
Wintam Monding calc/Rupel;2021;5;41.29702831490646;2021-05-15
Wintam Monding calc/Rupel;2021;6;44.02538650883166;2021-06-15
Wintam Monding calc/Rupel;2021;7;106.5449906828058;2021-07-15
Wintam Monding calc/Rupel;2021;8;52.10297553395508;2021-08-15
Wintam Monding calc/Rupel;2021;9;29.629983848220682;2021-09-15
Wintam Monding calc/Rupel;2021;10;44.979702003061135;2021-10-15
Wintam Monding calc/Rupel;2021;11;43.584420644178444;2021-11-15
Wintam Monding calc/Rupel;2021;12;71.48308803701134;2021-12-15
Wintam Monding calc/Rupel;2022;1;78.18446438410962;2022-01-15
Wintam Monding calc/Rupel;2022;2;86.89728372400566;2022-02-15
Wintam Monding calc/Rupel;2022;3;43.46882734710376;2022-03-15
Wintam Monding calc/Rupel;2022;4;39.30394049883967;2022-04-15
Wintam Monding calc/Rupel;2022;5;32.30148265725068;2022-05-15
Wintam Monding calc/Rupel;2022;6;35.35253922840232;2022-06-15
Wintam Monding calc/Rupel;2022;7;22.87050161640015;2022-07-15
Wintam Monding calc/Rupel;2022;8;18.76023947871727;2022-08-15
Wintam Monding calc/Rupel;2022;9;31.558882538567577;2022-09-15
Wintam Monding calc/Rupel;2022;10;30.99309224441232;2022-10-15
Wintam Monding calc/Rupel;2022;11;26.090000152587905;2022-11-15
Wintam opw Rupel calc/Zeeschelde;2001;1;178.86666400752156;2001-01-15
Wintam opw Rupel calc/Zeeschelde;2001;2;141.60724684380276;2001-02-15
Wintam opw Rupel calc/Zeeschelde;2001;3;183.83118698494008;2001-03-15
Wintam opw Rupel calc/Zeeschelde;2001;4;176.9759279031128;2001-04-15
Wintam opw Rupel calc/Zeeschelde;2001;5;80.7263241330452;2001-05-15
Wintam opw Rupel calc/Zeeschelde;2001;6;51.41199587711364;2001-06-15
Wintam opw Rupel calc/Zeeschelde;2001;7;54.6427639014996;2001-07-15
Wintam opw Rupel calc/Zeeschelde;2001;8;37.8497051449066;2001-08-15
Wintam opw Rupel calc/Zeeschelde;2001;9;97.8693788917491;2001-09-15
Wintam opw Rupel calc/Zeeschelde;2001;10;63.12879830320465;2001-10-15
Wintam opw Rupel calc/Zeeschelde;2001;11;90.32930607982496;2001-11-15
Wintam opw Rupel calc/Zeeschelde;2001;12;110.69641606540984;2001-12-15
Wintam opw Rupel calc/Zeeschelde;2002;1;108.3984600867744;2002-01-15
Wintam opw Rupel calc/Zeeschelde;2002;2;212.70125460277663;2002-02-15
Wintam opw Rupel calc/Zeeschelde;2002;3;167.0802308829095;2002-03-15
Wintam opw Rupel calc/Zeeschelde;2002;4;66.81397770622999;2002-04-15
Wintam opw Rupel calc/Zeeschelde;2002;5;63.9465496292997;2002-05-15
Wintam opw Rupel calc/Zeeschelde;2002;6;47.097124646324744;2002-06-15
Wintam opw Rupel calc/Zeeschelde;2002;7;36.95713238378542;2002-07-15
Wintam opw Rupel calc/Zeeschelde;2002;8;55.18839245792315;2002-08-15
Wintam opw Rupel calc/Zeeschelde;2002;9;33.19620959936584;2002-09-15
Wintam opw Rupel calc/Zeeschelde;2002;10;40.336631075877165;2002-10-15
Wintam opw Rupel calc/Zeeschelde;2002;11;128.40349594423154;2002-11-15
Wintam opw Rupel calc/Zeeschelde;2002;12;137.97800073821108;2002-12-15
Wintam opw Rupel calc/Zeeschelde;2003;1;167.51533804393236;2003-01-15
Wintam opw Rupel calc/Zeeschelde;2003;2;99.99802202905828;2003-02-15
Wintam opw Rupel calc/Zeeschelde;2003;3;68.68235948007327;2003-03-15
Wintam opw Rupel calc/Zeeschelde;2003;4;44.27565720321074;2003-04-15
Wintam opw Rupel calc/Zeeschelde;2003;5;49.46578306578963;2003-05-15
Wintam opw Rupel calc/Zeeschelde;2003;6;32.84501462843305;2003-06-15
Wintam opw Rupel calc/Zeeschelde;2003;7;27.729890907666675;2003-07-15
