date;STN;PPFD_24h;DLI_mol;hours_day;PPFD_daylight
1990-11-23;310;14.854166666666664;1.2833999999999999;8.205968353127876;43.44398913799278
1990-11-24;310;23.23958333333333;2.0078999999999994;8.166180202134017;68.29998679850911
1990-11-25;310;26.833333333333336;2.3184;8.12754815575319;79.23668831714473
1990-11-26;310;5.510416666666667;0.4761;8.090101169118;16.34713796965016
1990-11-27;310;77.625;6.7068;8.053867945476608;231.31742569063843
1990-11-28;310;78.82291666666667;6.8103;8.018876867625753;235.91208983860022
1990-11-29;310;47.19791666666667;4.0779000000000005;7.985155927312594;141.8569668909681
1990-11-30;310;79.30208333333333;6.8517;7.952732652874895;239.320254191115
1990-12-01;310;32.104166666666664;2.7738;7.921634035420633;97.26528599463218
1990-12-02;310;9.822916666666666;0.8487;7.891886453878353;29.872452090861504
1990-12-03;310;19.40625;1.6767;7.863515599279086;59.229233301539985
1990-12-04;310;69.47916666666667;6.003;7.836546398658072;212.78506055748514
1990-12-05;310;55.10416666666666;4.760999999999999;7.811002938989819;169.3124442955383
1990-12-06;310;12.937499999999998;1.1177999999999997;7.786908391592262;39.87461831903086
1990-12-07;310;91.76041666666667;7.9281;7.764284937454815;283.6384828403673
1990-12-08;310;23.23958333333333;2.0078999999999994;7.743153693960034;72.03137404273234
1990-12-09;310;10.78125;0.9315;7.723534643479205;33.501500536215815
1990-12-10;310;4.072916666666666;0.35189999999999994;7.705446564327823;12.685831922127814
1990-12-11;310;25.395833333333336;2.1942;7.688906964567292;79.27004485926963
1990-12-12;310;53.90624999999999;4.657499999999999;7.673932019134199;168.59023467684634
1990-12-13;310;48.15624999999999;4.160699999999999;7.660536510767264;150.8706339791653
1990-12-14;310;57.49999999999999;4.967999999999999;7.6487337751855495;180.4220202404054
1990-12-15;310;57.260416666666664;4.9473;7.638535650948459;179.9101375967739
1990-12-16;310;33.78124999999999;2.9186999999999994;7.6299524343996215;106.2588537701409
